source_id ra dec pmra pmdec radial_velocity phot_g_mean_mag phot_g_mean_flux_over_error phot_bp_mean_mag phot_bp_mean_flux_over_error phot_rp_mean_mag phot_rp_mean_flux_over_error parallax parallax_error teff_gspphot ruwe number_of_neighbours number_of_mates g_mean_psf_mag g_mean_psf_mag_error r_mean_psf_mag r_mean_psf_mag_error i_mean_psf_mag i_mean_psf_mag_error z_mean_psf_mag z_mean_psf_mag_error y_mean_psf_mag y_mean_psf_mag_error j_m j_msigcom h_m h_msigcom ks_m ks_msigcom phot_g_mean_mag_error phot_bp_mean_mag_error phot_rp_mean_mag_error coord.ra coord.dec rCenter id distance distance_error PRV PPa PPMra PPMdec PPM membership
5521599926995641856 130.14222283309095 -46.614070704913885 -2.485039847279289 5.1997237164194745  20.016487 230.28128 20.831598 9.589783 19.191082 26.527834 0.5517495605634756 0.3836748  1.0098517                   0.0054608950815252 0.1132523948935664 0.0411023161463005 130.14222283309095 -46.614070704913885 0.686936568950345 5521599926995641856 1812.4164865283217 2606.3738  4.400284297825085 5.5161631522889065 2.3763430486094288e-05 5.516186915719393 0.04185846599761854
5521609101044840064 129.88056861437033 -46.61686181963587 -2.975665608752426 5.157801750499063  20.41571 141.39543 21.177605 7.6827855 19.201061 18.043411 0.2693289225548339 0.6280836  0.9990281                   0.0081580978366488 0.1413481863576423 0.0602921262104516 129.88056861437033 -46.61686181963587 0.7928299323455866 5521609101044840064 3712.9320925286265 1592.1448  3.2063999834953365 4.522974712273408 0.18218738234929646 4.705162094622704 0.09487203861961774
5521571919515015936 129.31894554310296 -47.08963922421589 -2.967506900318407 4.948449865766202  18.946692 477.56055 19.662868 32.43203 18.132229 106.6411 0.4616443457128354 0.16702688 4006.9216 1.0195521                   0.0035722001017922 0.0335933543789472 0.0108600605394868 129.31894554310296 -47.08963922421589 0.923112490403222 5521571919515015936 2166.169713301432 5987.06  1.8876837092369234 4.211962799193468 6.670455071584685 10.882417870778152 0.012455499874958807
5329373198170808064 130.64730544483865 -47.16497624592645 -2.78805766494616 5.219328598952517  16.316591 2276.3918 16.784958 198.46625 15.679817 472.14645 0.3680381072661223 0.036153983 7549.1484 1.0021472                   0.0027962967232118 0.0061410817578734 0.0044239995700829 130.64730544483865 -47.16497624592645 0.0376159135846793 5329373198170808064 2717.109941218441 27659.47  0.060882192270440096 0.1725657626651179 0.042751443780755696 0.2153172064458736 0.9912983224537887
5329370007008099328 130.667995130346 -47.21389804359188 -3.0961974136479564 5.353995920795924  20.076084 203.10356 21.19901 12.555787 19.242525 28.473227 0.5252757558492974 0.48556983  1.1055512                   0.0060140325269931 0.0865179730114826 0.0383186652552598 130.667995130346 -47.21389804359188 0.0136598493295302 5329370007008099328 1903.7619552479437 2059.436  3.651151837680979 10.408322446867492 2.5394241954152648 12.947746642282757 0.002312342814297354
5521566971709404800 129.82960476513747 -46.89657271717133 -2.447361066479681 4.980535771436854  18.90232 496.088 19.533804 37.1641 18.126093 83.437485 0.437713814582678 0.16396086 4221.0044 0.9616511                   0.0035187698905633 0.0293475866433822 0.0135503038377675 129.82960476513747 -46.89657271717133 0.646016458278845 5521566971709404800 2284.5977592766008 6099.0166  1.2805958794429706 7.24874246969297 5.07287524556051 12.321617715253481 0.00867906758968402
5329751881158536320 130.73412912442282 -46.97970638390488 -2.590850492239223 4.919724122591413  20.207579 205.35698 20.930786 9.3169985 19.29131 27.010727 0.3789868532243961 0.40571472  1.0107096                   0.0059619520130239 0.116566228517774 0.0403737651168339 130.73412912442282 -46.97970638390488 0.2253422697812487 5329751881158536320 2638.6139558458644 2464.7861  0.1659264507434702 1.9139891877276856 8.285979439238346 10.199968626966031 0.034695251941316986
5521598449527207680 130.201129974251 -46.69424941499401 -2.51994283557224 4.927555642165192  20.303356 195.48634 20.938438 8.0553255 19.51113 22.346243 0.3122248079609046 0.5167453  1.0071969                   0.0061999187545526 0.1348137716786972 0.0487337383652914 130.201129974251 -46.69424941499401 0.5974562739743884 5521598449527207680 3202.8204502097583 1935.1893  0.5579911326716669 4.122012459015234 7.828185035605821 11.950197494621055 0.013946478061993261
5329421684065571072 130.53333865595295 -47.06200002649807 -2.8717679255885296 4.977789321033804  20.468136 167.6531 21.701273 8.061274 19.660627 21.489141 0.3801111334659207 0.57609546  1.2087225                   0.0070378618885984 0.1347143410251882 0.0506660320843788 130.53333865595295 -47.06200002649807 0.165278797116118 5329421684065571072 2630.80955004349 1735.8234  0.1791896613336065 1.3900336661659867 5.201077737712079 6.591111403878065 0.14853620015128952
5329368632619018496 130.71957865221384 -47.28095579184552 -2.4061992737502536 5.181501584838681  19.697304 305.42447 20.369522 11.12029 18.80801 21.480152 0.4107304976271065 0.298547  1.0630594                   0.0044976329436817 0.0976754631328188 0.050687117603179 130.71957865221384 -47.28095579184552 0.0883834211889392 5329368632619018496 2434.6865055730013 3349.5564  0.6799035276406471 9.411505262233154 0.033406780566303106 9.444912042799457 0.038376854835875815
5329372480911069184 130.58746843884543 -47.22871423936957 -2.877362008797069 5.516592308197639  18.873564 531.49475 19.582682 19.406307 18.059929 42.808624 0.5310803354810264 0.19685805  1.1491253                   0.0034299870936409 0.0560171256437644 0.0256426024792148 130.58746843884543 -47.22871423936957 0.0606914984660631 5329372480911069184 1882.954297477893 5079.8027  3.8156536509642542 1.5129612129341883 10.679570054320866 12.192531267255054 0.003008200355857517
5329359935323664512 130.5306006611145 -47.471494178360274 -3.0008930498011943 4.927557868855309  19.414839 326.17044 19.76601 13.207374 18.205564 30.874187 0.3243662847419701 0.23299943  1.0973134                   0.0043211446948768 0.0822541581893427 0.0353689748020543 130.5306006611145 -47.471494178360274 0.2864037230569085 5329359935323664512 3082.9344695780856 4291.856  0.2517122654273584 5.55473152542871 7.828056723416723 13.382788248845433 0.008557754962721813
5329372133014983680 130.80016920351875 -47.09880264510398 -2.7549505216541235 5.151887789342045  19.179857 424.1522 20.096077 18.076702 18.323647 55.672916 0.2955263416496191 0.20138818  1.0578276                   0.0037608857936557 0.060127509694392 0.0198648892466474 130.80016920351875 -47.09880264510398 0.1362843783427252 5329372133014983680 3383.793114407433 4965.5347  1.248238637507538 0.01286280236205206 0.2378860337261175 0.25074883608816956 0.8268208085030998
5329768270738824576 131.3959003805991 -46.84974765931079 -2.7715911339394506 5.327387393316882  18.586582 583.0607 19.362814 30.153368 17.563566 128.54866 0.2589378517088598 0.13842502 3799.1309 1.0040679                   0.0033255564980374 0.0361150712585315 0.0092531352197373 131.3959003805991 -46.84974765931079 0.6084048340743139 5329768270738824576 3861.930549745824 7224.1274  4.3910499038440385 0.07033437646908765 1.7411981853309708 1.8115325618000584 0.18452148473394026
5329331214875771264 130.08754471821987 -47.68975752137528 -3.050598991994908 5.184908425688414  19.817562 314.0039 20.49013 19.818064 18.943409 28.688854 0.3913042403572992 0.28178313  0.99183047                   0.0044212652677087 0.0548561854601692 0.0380334713826162 130.08754471821987 -47.68975752137528 0.6267703485402825 5329331214875771264 2555.556257419806 3548.8284  0.3332420395577762 7.897529996832799 0.02181288412654894 7.919342880959348 0.08275177790818736
5329453741687713024 131.692035067434 -47.87217994321271 -2.7611287766276638 5.474767008798123  19.928368 285.10223 20.657166 10.385406 19.176315 27.54507 0.6505622351678275 0.36099237  0.9778596                   0.0047004723724348 0.1045816471656357 0.0395974893589405 131.692035067434 -47.87217994321271 0.964816290254101 5329453741687713024 1537.1319543963796 2770.1418  7.080384554961874 0.028822183776076937 8.049974489028468 8.078796672804545 0.004382199921424442
5329337021671362176 130.33258043567903 -47.498917734579145 -3.021316904331853 5.240160322252153  19.275606 394.26157 20.047804 17.21942 18.463724 45.586197 0.5639279546035875 0.20351681  1.0215348                   0.0038955699363008 0.0631147125786569 0.0241152111160136 130.33258043567903 -47.498917734579145 0.3746176957511277 5329337021671362176 1773.2761638017196 4913.599  4.7426557966551774 6.4676103499527136 0.17748322042505993 6.645093570377774 0.02253508611134287
5329302863790981248 129.42731090341002 -47.5384159808891 -2.539631680895978 5.471579879008036  18.664024 529.26794 19.306547 32.73544 17.874392 56.51868 0.3666342534765107 0.16143833 4193.3486 0.9947387                   0.0034351127959892 0.0332841510883067 0.0195784632368055 129.42731090341002 -47.5384159808891 0.9047490532171584 5329302863790981248 2727.5138384309944 6194.3154  0.05083108110850916 3.4250041795645547 7.864810231412922 11.289814410977478 0.022990952739905816
5329796063469796736 131.36623839055082 -46.3866024730349 -2.811737241625108 4.8846880719646375  20.087288 233.5445 21.023727 13.261245 19.281523 26.818876 0.5697804936577139 0.3758636  0.9691399                   0.0054041194152357 0.0819204023863913 0.0406600596697304 131.36623839055082 -46.3866024730349 0.9442542804501948 5329796063469796736 1755.0618372006486 2660.5396  4.906354525327582 0.3986788791482042 10.493298094441835 10.891976973590038 0.0033020618151879217
5329303344819904896 129.34218524087655 -47.5470429364304 -2.844909979005601 5.5368061338052925  19.474806 263.2931 20.522123 12.85489 18.553673 51.724228 0.3968390585405871 0.26703084  1.068498                   0.0049594877133369 0.0845070236581656 0.0213283865999562 129.34218524087655 -47.5470429364304 0.9614730336909924 5329303344819904896 2519.9132456305933 3744.8857  0.4227527824076928 0.872364638778357 12.083420260266912 12.95578489904527 0.009566927877792392
5329112446413779968 130.80830789718453 -48.024699818284425 -2.818976426582998 5.048754668648423  19.863947 256.769 20.834675 9.960598 18.956398 29.574594 0.457504242214063 0.32877928  0.98670244                   0.0050469417243752 0.1090388190002106 0.036905812672942 130.80830789718453 -48.024699818284425 0.8299499853041533 5329112446413779968 2185.7720819386564 3041.5542  1.7790888329848857 0.4864288013659517 2.401854956107107 2.888283757473059 0.32316003697935786
5329356499337438080 130.75110084878025 -47.349003618307066 -2.817037130735076 5.1669803887958725  19.761683 233.64793 20.483646 17.313456 18.969158 30.857508 0.2932420364333495 0.3248962  0.98869115                   0.0054023489671621 0.0627725838335915 0.0353878749622032 130.75110084878025 -47.349003618307066 0.1594381930294335 5329356499337438080 3410.1522829496794 3077.9062  1.371651118210336 0.4620663842560799 0.1104321202582861 0.572498504514366 0.7460306311450634
5329838983087027200 131.0031583555856 -46.42443019984384 -2.9277113265745456 5.112263556779178  19.962816 196.45905     0.6816785964807682 0.40009525  1.1094942                   0.0061752966967778   131.0031583555856 -46.42443019984384 0.8093558560055948 5329838983087027200 1466.9669917210203 2499.4048  7.864951135850048 2.8537353524335263 0.8024265846580846 3.656161937091611 0.021291415366908262
5521581029134423552 129.59056235803678 -46.86576032348728 -2.653203577189048 5.274374857666058  20.287466 178.6395 21.083267 11.7989 19.509403 22.86954 0.9013451697503152 0.47682014  0.9576909                   0.0066731938021871 0.0920624147242139 0.0476254070662349 129.59056235803678 -46.86576032348728 0.8059615850187448 5521581029134423552 1109.452886153496 2097.2268  12.502602711097206 0.6637342844022808 0.5984972049505985 1.2622314893528794 0.008084695049013775
5329165085534937856 131.0123441438384 -47.42759708944244 -2.874811782740585 5.2980538995574085  19.999645 241.1723     0.703774759495173 0.38249257  1.0177604                   0.0052781616806108   131.0123441438384 -47.42759708944244 0.3266203476877507 5329165085534937856 1420.909156670116 2614.4297  8.402364700980593 1.4562752086869304 1.0352468544996436 2.491522063186574 0.02778282491975426
5329326095257554816 129.9884776131797 -47.78786473899665 -2.84206606445671 5.159606021978483  20.432438 169.08215 20.896036 7.4077926 19.65253 13.492989 0.3073231117931864 0.5754675  1.1019859                   0.0069875292263072 0.1465933222754071 0.0805554021831757 129.9884776131797 -47.78786473899665 0.7450223342568404 5329326095257554816 3253.904316421706 1737.7175  0.7250560198933991 0.8245785269542544 0.16667124826034488 0.9912497752145992 0.7877535679390396
5329332142571088000 129.96775870789486 -47.6357046569992 -2.831172408100116 5.112295407337015  20.339184 197.98067 21.112291 10.686602 19.581573 24.975298 0.5680442685157403 0.44483578  0.973202                   0.0061373130878056 0.1016361983458501 0.0436363782672517 129.96775870789486 -47.6357046569992 0.6427029466918529 5329332142571088000 1760.4261770177343 2248.0205  4.857854729617858 0.6539852297141475 0.8018390688560669 1.4558242985702146 0.17691525245609585
5329582762517802112 131.91912393568614 -46.77506360991609 -2.4232037746597697 5.280242279245256  19.064928 462.87234 19.89095 20.727337 18.247892 78.93453 0.2621878105287122 0.18572052  0.96829355                   0.0036185439299157 0.0524561056659007 0.0142646718952217 131.91912393568614 -46.77506360991609 0.9544800985753196 5329582762517802112 3814.059845053284 5384.4346  3.990177858080918 8.483858362931613 0.6956364497311412 9.179494812662755 0.010475822455577039
5329784110574889088 131.42216046457787 -46.60127050639079 -2.8192037442419773 5.202220421149632  20.056887 237.77464 20.731632 9.527045 19.229925 21.641222 0.3500282326728218 0.41199696  1.0463156                   0.0053331361991646 0.1139977329753051 0.0503119720397972 131.42216046457787 -46.60127050639079 0.7908529452911257 5329784110574889088 2856.9124049336883 2427.2024  0.0015431791052325952 0.4893254611531152 0.0009354809043568126 0.490260942057472 0.9742939283573188
5329523247140990208 131.32742699507523 -47.5559043039383 -2.964224978768171 5.130181240916832  18.184498 711.6537 18.765932 61.84797 17.472256 92.712776 0.2680659335171234 0.124669224 4534.605 0.97624713                   0.0031495086703005 0.0177752720522084 0.0123055031501361 131.32742699507523 -47.5559043039383 0.5716843835468335 5329523247140990208 3730.4255221080616 8021.2256  3.335856498899578 4.0899793550612875 0.5059019498720113 4.5958813049332985 0.0941109744013235
5329373198170798208 130.63581438079785 -47.16570334316564 -2.727559228868083 4.938727636657129  18.70235 547.77997 19.514473 37.511353 17.990013 80.54352 0.5769550416295798 0.14208946 4138.507 0.9854848                   0.0033941679611772 0.0290783757991687 0.0139999047813768 130.63581438079785 -47.16570334316564 0.0403475016307566 5329373198170798208 1733.2373024690994 7037.82  5.1061572103317685 0.018616702184314972 7.197636477852135 7.21625318003645 0.015108059965362207
5329538335384087936 131.39284735747222 -47.34569260439115 -2.5464945992009262 4.951898019286954  18.616468 599.11694 19.099224 51.775658 17.848236 41.701458 0.352321936648822 0.13019583 4543.139 1.0196823                   0.0032978717291937 0.0211548218213925 0.0263088071329115 131.39284735747222 -47.34569260439115 0.513894257932229 5329538335384087936 2838.313190236443 7680.738  1.5143007524808075e-06 3.197210969609427 6.488297210217452 9.68550817982688 0.04607188241135111
5329319773083271680 130.31650040392103 -47.80802607328258 -2.4029707747893494 5.087873249283632  15.29705 3428.6528 15.718859 160.6701 14.63178 338.79214 0.5410096943921562 0.021844275 5691.005 0.9858746                   0.002773457493731 0.0073109182268156 0.0049551992386148 130.31650040392103 -47.80802607328258 0.6520924379347742 5329319773083271680 1848.3957133587703 45778.586  4.096877058177942 9.593064891379905 1.31549893963153 10.908563831011435 0.004689945673816777
5521977815394183296 130.34547286880286 -46.452942759994826 -2.828997018434948 5.074007313399356  20.475946 98.525566 20.493294 3.4503655 19.343063 3.4626963 0.5419409686025987 0.69459873  1.0138242                   0.0113590807098459 0.3146851751017754 0.313575021958636 130.34547286880286 -46.452942759994826 0.7789280974125878 5521977815394183296 1845.2194204444663 1439.6802  4.12322611356124 0.6222844927102829 1.6634351348371603 2.285719627547443 0.17061871604476364
5521558729680824448 129.41358509141108 -47.17884524320283 -3.062961879652688 5.351453979409651  19.015314 411.78973 19.730019 37.45359 18.17309 87.19769 0.367907087313626 0.19311106  1.1392992                   0.0038136065412296 0.0291228088352788 0.0130123750015467 129.41358509141108 -47.17884524320283 0.8516466392027374 5521558729680824448 2718.0775649139373 5178.367  0.05990915982571316 8.54408082650583 2.4566812810849914 11.000762107590822 0.02589054867208156
5329312175268381184 130.066487977519 -47.94197806229418 -2.678188191508127 5.1695085330266775  20.273773 201.2428 21.10683 10.648249 19.483356 18.816986 0.7476305653512793 0.4857569  0.9810863                   0.0060580106627716 0.1020019972061449 0.0578234369125404 130.066487977519 -47.94197806229418 0.8449411860630234 5329312175268381184 1337.5590115555844 2058.6428  9.420062863482631 0.3443280791068427 0.09380662219497592 0.43813470130181864 0.042885283368712196
5329422641832158976 130.53756300733815 -47.01029538785944 -2.430862116810368 5.039418253256175  19.43148 408.32382 20.110584 20.44795 18.613958 53.4956 0.527903138853356 0.2170537  1.0049891                   0.0038291136815772 0.0531708151252185 0.0206446931553384 130.53756300733815 -47.01029538785944 0.2092494800107881 5329422641832158976 1894.2868992445703 4607.1553  3.7256105601041165 8.08178848069224 2.7091103710727307 10.79089885176497 0.005816588046765346
5329161026786556800 131.16893946137475 -47.49753428162439 -2.835145858012972 5.44026613913082  18.289305 726.6606 18.89487 68.43057 17.527565 104.56628 0.2723837337224263 0.11504479 4714.7437 0.9573843                   0.003134367302391 0.0161097103580386 0.0110496738563899 131.16893946137475 -47.49753428162439 0.4519802767142556 5329161026786556800 3671.291182971497 8692.267  2.908552276071687 0.7139210119810058 6.160128485794253 6.874049497775259 0.04425335682327217
5329525759719903872 131.37389551010776 -47.42746184520593 -2.7711636217311035 5.513461360304666  18.147284 824.0945 18.703272 66.19203 17.430574 87.63672 0.2966069210930749 0.101669 4461.066 0.99905294                   0.00305410693871 0.0166384392889569 0.012952699800124 131.37389551010776 -47.42746184520593 0.5307414101077906 5329525759719903872 3371.4654948533757 9835.84  1.1925175540881918 0.06828114878095326 10.469876836789284 10.538157985570237 0.019470543794988183
5329405324523275520 129.90915423977725 -47.18648648682144 -2.4715108401063266 5.449402255367719  18.961712 483.3186 19.586205 42.9823 18.206295 80.07527 0.3609463011987097 0.17842165 4528.3257 1.0501099                   0.003555023031959 0.0254137077399145 0.0140758202853309 129.90915423977725 -47.18648648682144 0.514755402643473 5329405324523275520 2770.495214049792 5604.701  0.018911880633995144 6.111080481148141 6.6360005130665405 12.74708099421468 0.012477642203576366
5329370007008080768 130.66018340589636 -47.22090866026806 -2.953001703851287 5.352858246065857  19.439505 356.4709 20.188269 19.45451 18.537773 33.809425 0.3115830109326246 0.26738197  1.0221436                   0.0041071448532667 0.0558786765615933 0.0323350480884455 130.66018340589636 -47.22090866026806 0.021056465539254 5329370007008080768 3209.4176027339163 3739.9683  0.5783380029747348 3.686375036131355 2.502222243906657 6.188597280038012 0.148729281041713
5329418591687267712 130.18841556772358 -47.07957283277236 -2.827888494729492 5.538323012973775  20.203346 223.86517 21.430582 8.982457 19.07306 34.723152 0.3396444296006526 0.45657632  0.9764954                   0.005577980015394 0.1209051613306457 0.0314959424824839 130.18841556772358 -47.07957283277236 0.3468172709599188 5329418591687267712 2944.255559191065 2190.2144  0.0475159646195327 0.6064334942782205 12.192263134475242 12.798696628753463 0.01205219245955992
5329374405056299520 130.5789238485663 -47.11578820955388 -2.502054024436852 5.203777381254908  20.030952 253.50589 20.870426 9.46008 19.184784 14.395211 0.677890871081998 0.35573658  0.92033577                   0.0050926300550192 0.1148042074195531 0.075518060814236 130.5789238485663 -47.11578820955388 0.103332604027477 5329374405056299520 1475.16369176631 2811.0688  7.771171605527489 4.811230693585026 0.0021733384177351233 4.813404032002761 0.013494534973928293
5329370488045021696 130.80471779646282 -47.19478197269622 -2.5988055118026554 5.091912795510435  19.508568 349.96765 20.467545 14.722726 18.659239 23.485157 0.4540117452286985 0.2402384  1.0043428                   0.0041492908105641 0.0737983610036926 0.0463849664740629 130.80471779646282 -47.19478197269622 0.0941395689057962 5329370488045021696 2202.586189694876 4162.5317  1.6885036379645961 1.718474663556102 1.2218054996569543 2.940280163213056 0.3275489620906531
5329287474932273536 129.72331457908368 -47.63857958350962 -2.769112115253109 4.884227522266563  20.498861 157.96838 21.26025 9.003943 19.717176 20.435703 0.501561730026434 0.5488432  1.0027474                   0.0074048373053206 0.1206167968711442 0.0532636324025964 129.72331457908368 -47.63857958350962 0.7741380948118689 5329287474932273536 1993.772531144465 1822.014  2.9812964848742984 0.0588514746082208 10.524047001713166 10.582898476321386 0.008824074274891342
5329353411268490880 131.0233886016037 -47.35700494480911 -2.694151423228975 5.418731464289957  18.62769 571.3602 19.328117 50.863113 17.883642 93.30589 0.5185600122347178 0.14279172 4246.585 1.0105801                   0.0033470582393818 0.0215278190502208 0.0122346808158687 131.0233886016037 -47.35700494480911 0.288474479108984 5329353411268490880 1928.417109700634 7003.2075  3.4609242480506923 0.19464126713205737 5.108496468395434 5.303137735527492 0.06727509427138853
5329084924257291520 131.2360244685909 -48.07305881923227 -2.6281037394628104 5.5488792706532735  17.90648 785.4643 18.202078 39.876556 17.058935 61.533344 0.3365707491818624 0.09693636  1.075359                   0.0030826131225335 0.0273700213854958 0.0180449017627397 131.2360244685909 -48.07305881923227 0.9534408966593312 5329084924257291520 2971.1435186533704 10316.047  0.07452492466580095 1.0892138299851277 12.963237301407755 14.052451131392882 0.006900635243760639
5329145878442259456 131.11994479806347 -47.67631310313126 -2.89922256731696 5.220584517935414  19.843597 253.7214 20.8313 15.968034 18.966652 37.902756 0.7590498908813619 0.35069418  1.0019203                   0.005089570931274 0.0680515815901399 0.0288935552882122 131.11994479806347 -47.67631310313126 0.5663120306922652 5329145878442259456 1317.4364584110033 2851.4873  9.67447300920003 2.043276061385567 0.04826702304699764 2.0915430844325646 0.019178752097958225
5329370277592897280 130.78162553252045 -47.2301137621587 -2.630781464745569 5.325016129989264  19.342882 373.34872 20.339848 19.432053 18.461954 56.342045 0.5169406804070718 0.22848089  1.0165008                   0.0040061012414665 0.0559430931926573 0.0196375591276846 130.78162553252045 -47.2301137621587 0.0837554212358433 5329370277592897280 1934.4579327990527 4376.734  3.415092271213897 1.0388266462709603 1.6773503621512138 2.716177008422174 0.18955713687611156
5329373065024361600 130.61391544112217 -47.182857461792665 -2.7355718622532192 5.249161700008887  17.966223 871.8345 18.607344 46.651585 17.185425 90.453804 0.4042660390449458 0.095853634 4653.4204 0.99075204                   0.0030236861392263 0.0234399535427806 0.0125841499568088 130.61391544112217 -47.182857461792665 0.0396981009022703 5329373065024361600 2473.618616004549 10432.573  0.5548911083288577 0.004013673800073888 0.2641785377161337 0.2681922115162076 0.9353269076032056
5329364195918583552 130.40137803457898 -47.401147598650105 -3.133358784391805 5.375607718073914  19.228731 414.7823 20.005707 17.895306 18.44334 65.64646 0.3665712315060785 0.20683038  1.0223273                   0.0038004796444323 0.0607356887474403 0.0169654641351379 130.40137803457898 -47.401147598650105 0.2695362853975167 5329364195918583552 2727.9827603804138 4834.8794  0.05039940137875954 12.71044432956575 3.2982685264988487 16.008712856064598 0.0029408608990746732
5329318291302367360 130.55091003786382 -47.7579490171562 -2.640175591173432 4.866003871460762  19.225254 410.87436 19.983574 22.883417 18.42379 70.499535 0.3007263175091429 0.20596534  0.9685981                   0.0038176700743827 0.0475283889435315 0.0158575747056752 130.55091003786382 -47.7579490171562 0.5631045683513264 5329318291302367360 3325.2826300099155 4855.186  0.9950810013173516 0.8714919035063327 11.77686961700531 12.648361520511642 0.008524451308812289
5329760329337947520 131.03741436546647 -46.77326095685945 -2.916872585801024 4.910406767575989  18.33929 718.623 18.90686 52.27986 17.644169 101.89507 0.3602173932610323 0.11515941 4505.837 1.0246929                   0.003142368016229 0.0209543640384944 0.0113058390386358 131.03741436546647 -46.77326095685945 0.4963858060658587 5329760329337947520 2776.1013729710376 8683.615  0.015888765700776488 2.529472841003805 8.847573341077494 11.3770461820813 0.022485439125572357
5329370075741152256 130.64550578638628 -47.20584978258265 -2.561242810029497 5.201441229734872  17.197826 1330.6996 17.756641 118.30907 16.468657 102.73065 0.3690509705551766 0.062307216 5266.052 0.95227027                   0.0028735874433445 0.0095918993883657 0.0112241943281652 130.64550578638628 -47.20584978258265 0.0152528805104466 5329370075741152256 2709.652811631044 16049.505  0.06864397850484949 2.734210167221191 0.0005090250732935579 2.734719192294485 0.5912523096430494
5329574687980186624 131.77009325292858 -46.896753827587645 -2.6272122091747705 5.01397009200579  20.31076 169.97374 20.773342 7.371803 19.478924 12.182463 0.4169678804578343 0.58336294  1.0578976                   0.0069565883156965 0.1473087445643706 0.0892029826406305 131.77009325292858 -46.896753827587645 0.8109628712878842 5329574687980186624 2398.2662619048533 1714.1987  0.8083376724871131 1.1062546701089548 3.6404662170949362 4.746720887203891 0.23493201287891866
5329580078154379008 131.90803000844167 -46.8495518856942 -2.9257687028362427 5.370028661543023  19.273235 377.50656 20.327719 17.463963 18.290142 55.259895 0.6799629767977011 0.2342886  0.99486846                   0.0039829112343798 0.0622326740199004 0.0200080075035872 131.90803000844167 -46.8495518856942 0.9161672226311216 5329580078154379008 1470.6683071327195 4268.24  7.822534248688231 2.7941799303176373 3.092888224372065 5.887068154689702 0.00828195490505989
5329475834998021760 131.92986460281665 -47.62422751851026 -2.7618472417055555 4.910510312699296  20.020584 232.30168 20.676918 12.034146 19.160076 32.824783 0.5864176976949317 0.33203492  0.98362285                   0.0054255304969188 0.0902644239371014 0.0332919390938176 131.92986460281665 -47.62422751851026 0.9543238469402474 5329475834998021760 1705.269134834712 3011.7314  5.368033841162198 0.031090383771633687 8.84123109254974 8.872321476321375 0.006566163063714103
5329444155339629568 130.2015962754796 -46.75003864198606 -2.59661606081892 5.039405285635437  20.333836 172.6705 19.522142 14.453617 18.702118 11.648807 0.6341212363003236 0.5371061  0.9815244                   0.0068650982987179 0.0751704505490049 0.0932823819746169 130.2015962754796 -46.75003864198606 0.5507247753902658 5329444155339629568 1576.9855080620482 1861.8296  6.653105724678218 1.7712355476399042 2.7095499841858053 4.48078553182571 0.025099764869965048
5329372961959071744 130.58925818404464 -47.17333547236704 -2.775331961316038 5.166706419008806  18.953634 484.0847 19.698286 30.142988 18.131786 33.303177 0.3716391309225423 0.17700355 4014.9631 1.0860958                   0.0035527776670206 0.0361274333305784 0.0328199144327927 130.58925818404464 -47.17333547236704 0.0589494386664392 5329372961959071744 2690.782312179127 5649.6045  0.09036501248771468 0.08959802546299386 0.11231520304159605 0.20191322850458993 0.9903071682895253
5329803901790694144 130.63183508775847 -46.7965442856892 -3.0772370274074903 5.308156549886212  18.006403 561.9621 18.026773 19.040928 16.648489 21.215923 0.3045919314419339 0.11467166  1.1356882                   0.0033652025617728 0.0570894052080625 0.0513149004428467 130.63183508775847 -46.7965442856892 0.4044245035118906 5329803901790694144 3283.0810562381407 8720.551  0.8302779165025963 9.322278896235645 1.2577780955203237 10.580056991755969 0.022319624542310706
5329306166621137280 129.4899992547394 -47.38736955033561 -2.959391459569725 4.9691997135128325  20.52871 141.46948 21.149567 7.3155212 19.71199 14.082032 0.4138729313888019 0.58514273  0.98876387                   0.0081543147734225 0.1484416513801265 0.0771933928079327 129.4899992547394 -47.38736955033561 0.8195169873772628 5329306166621137280 2416.200539243714 1708.9846  0.7437056091719508 3.9135895481968297 5.612360995358507 9.525950543555338 0.03612225859740701
5329520360923086848 131.5891796462287 -47.58218931681272 -2.815777827570016 5.35489276941233  19.536406 331.98355 20.25668 19.98883 18.811289 43.497723 0.2959822784188176 0.2607479  0.9452175                   0.0042764055507601 0.0543887605169515 0.0252452620268593 131.5891796462287 -47.58218931681272 0.7321896275579162 5329520360923086848 3378.580654700518 3835.1218  1.2245229745116335 0.44658153751116364 2.568944635404921 3.0155261729160845 0.37449242779580216
5521568659644825984 129.55871238660023 -46.94556349931001 -3.057314922649519 5.117702245671563  19.454737 345.14444 20.396221 19.816235 18.569672 46.051315 0.2596074717372473 0.25192818  0.9366709                   0.0041818055351024 0.054861235888356 0.0238776595329624 129.55871238660023 -46.94556349931001 0.7962458767033982 5521568659644825984 3851.969256925375 3969.3855  4.306052776446362 8.245602269166964 0.705222891502688 8.950825160669652 0.010086516616713252
5329370110100911744 130.66396832671373 -47.19917500853038 -2.521468782719002 5.240215575515258  15.169069 1766.3822     0.4313034701639935 0.038309008  1.0685534                   0.002823048791115   130.66396832671373 -47.19917500853038 0.0019917656971509 5329370110100911744 2318.553105125197 26103.521  1.1281919316431384 4.065686005492852 0.17796296396367056 4.2436489694565225 0.25122654604362377
