source_id ra dec pmra pmdec radial_velocity phot_g_mean_mag phot_g_mean_flux_over_error phot_bp_mean_mag phot_bp_mean_flux_over_error phot_rp_mean_mag phot_rp_mean_flux_over_error parallax parallax_error teff_gspphot ruwe number_of_neighbours number_of_mates g_mean_psf_mag g_mean_psf_mag_error r_mean_psf_mag r_mean_psf_mag_error i_mean_psf_mag i_mean_psf_mag_error z_mean_psf_mag z_mean_psf_mag_error y_mean_psf_mag y_mean_psf_mag_error j_m j_msigcom h_m h_msigcom ks_m ks_msigcom phot_g_mean_mag_error phot_bp_mean_mag_error phot_rp_mean_mag_error coord.ra coord.dec rCenter id distance distance_error PRV PPa PPMra PPMdec PPM membership
5935903158297049216 254.8485157161616 -53.29105222972245 -4.39607795611907 -5.397826730089998  18.116137 578.42206 18.635729 103.28215 17.286243 150.75288 0.8196362367384946 0.17566915 5289.306 1.2988645             16.023 0.102 15.832 0.21 15.916 0.321 0.0033339413675892 0.0108763120048252 0.0081335024578126 254.8485157161616 -53.29105222972245 0.5781379363146644 5935903158297049216 1220.053427578081 5692.519  9.602913732436923 1.412063613418019 0.5567332203034622 1.968796833721481 0.020837210113935283
5923913568095688320 255.8972198449528 -53.17772704012002 -4.741587184834291 -5.161910330784096  15.635345 3241.299 16.111378 458.23157 14.997486 707.5642 0.4984468160948862 0.038909625 5228.118 0.97495043             14.246 0.035 13.969 0.058 13.872 0.049 0.0027756069506789 0.0036604820822241 0.0040790103744258 255.8972198449528 -53.17772704012002 0.8214935872459473 5923913568095688320 2006.2320947991293 25700.582  3.6651358606838875 1.9524414022709782 1.0866360897542664 3.0390774920252444 0.15236952010070406
5936357046098286464 255.47844771884107 -52.028130536318606 -4.833762262987095 -5.305526267012793  16.981737 1510.9167 17.615288 186.254 16.229715 243.55602 0.4886748106237547 0.07896908 4995.8496 1.0562274             15.367 0.053 14.874 0.094 14.74 0.115 0.0028474843655964 0.0064626734893462 0.0058443266731811 255.47844771884107 -52.028130536318606 0.811231578441128 5936357046098286464 2046.3506165246768 12663.185  4.710126609329989 4.355925456964962 0.002151455596542976 4.358076912561505 0.059417143007398004
5935813956064123136 254.5145300335593 -53.26705924008906 -4.524255846396981 -4.885846328801684  17.495956 357.7629 17.960997 173.1932 16.747969 335.83194 0.6280702954163139 0.31500244 4804.717 3.5344858             15.871 0.092 15.501 0.155 15.136 0.149 0.0040989944041424 0.0068618175649135 0.0049735151529128 254.5145300335593 -53.26705924008906 0.5734174386005231 5935813956064123136 1592.1784668022772 3174.5786  0.5269112073705322 0.0524822798880913 9.830452430690396 9.882934710578487 0.03406175915565329
5936036916415854464 253.5979606325588 -53.245769887334575 -4.952186707197485 -5.00844754783259  18.179482 876.7665 18.793514 79.0646 17.476357 121.17319 0.553549161801917 0.12998186 4428.5176 0.98970157             16.398 0.133 17.018  15.984  0.0030208076332434 0.0140128589969872 0.0097246564067118 253.5979606325588 -53.245769887334575 0.8835507404464266 5936036916415854464 1806.524278249818 7693.3813  0.41082437405357863 8.84056460483757 4.86587530792957 13.706439912767141 0.006930049585934876
5935868558027907072 253.9198471123109 -53.31954253439084 -4.941549044424061 -5.475361323425034  18.438595 691.3657 19.499208 39.571533 17.32459 130.8451 0.5402832186705949 0.1641678 3843.7314 1.0496968             15.951 0.118 14.858 0.081 14.875 0.122 0.0031714375070753 0.0275788093487815 0.0091180290545827 253.9198471123109 -53.31954253439084 0.792357088820522 5935868558027907072 1850.8811035452304 6091.328  0.8534264620280824 8.373512935954581 1.7794551277135116 10.152968063668093 0.02649224261665816
5936025302820475776 254.15016080769075 -52.09190714215897 -4.535926535019151 -5.739687185018931  18.653242 686.1702 19.525316 41.344555 17.72633 116.62077 0.5049365660165105 0.17235589 3647.732 0.9643365             16.021  15.439 0.146 15.151  0.0031773423570353 0.0264084922466111 0.010047851347369 254.15016080769075 -52.09190714215897 0.7289910201547865 5936025302820475776 1980.4467873837875 5801.948  3.0625926510420194 0.02009394388728474 11.141630676765581 11.161724620652866 0.006612492384447701
5936388691407907200 254.9376447470345 -52.10665910719418 -4.755988490481947 -5.622144918023262  17.237446 1379.8291 17.836603 139.78505 16.479408 276.44394 0.5541229203485315 0.08524174 4875.14 1.1125559             15.284 0.06 14.993 0.105 14.774 0.123 0.0028654742167665 0.0082531325271082 0.0054506016062554 254.9376447470345 -52.10665910719418 0.6165865187576285 5936388691407907200 1804.6537388690244 11731.342  0.3956759176717924 2.265233690440789 5.986729813751719 8.251963504192508 0.07053623888915247
5935911645153187840 254.96609774906287 -53.13518417375524 -4.480498857055216 -5.380508848320493  16.26533 2419.4502 16.775742 314.94144 15.599804 488.23114 0.6027247049104176 0.05644472 5179.0186 0.94705194             14.795 0.049 14.457 0.067 14.351 0.083 0.0027916247793255 0.0044350615248923 0.0043850979741444 254.96609774906287 -53.13518417375524 0.436535748395179 5935911645153187840 1659.1322569872573 17716.45  0.08936210879566223 0.3097404614371563 0.3780438599110988 0.6877843213482551 0.9414853803166302
5935859109118791296 254.4377313098563 -53.30733253287952 -4.953370893550414 -5.452196682282886  19.0024 459.91382     0.7244050895327093 0.23944639  0.9902469             16.439 0.14 16.552  15.899 0.277 0.0036283433032974   254.4377313098563 -53.30733253287952 0.6255238873815862 5935859109118791296 1380.4430897152697 4176.3003  4.3101188872351655 8.893340860101809 1.3417585541124424 10.23509941421425 0.005743656815696852
5936387351378110208 254.86749311766604 -52.106252099754215 -4.172492845427702 -4.939581115064257  16.36165 2177.6785 16.926928 295.5451 15.646927 597.5443 0.5740293583991554 0.05450789 5320.8525 0.9983298             14.736 0.049 14.284 0.054 14.113 0.061 0.0028000654474262 0.004613125321198 0.0041934716866744 254.86749311766604 -52.106252099754215 0.6113938415230808 5936387351378110208 1742.0711769669504 18345.969  0.05287732634604246 8.188128576780372 7.441837779119549 15.62996635589992 0.0034756487190366466
5936364850086941056 255.1454415256737 -52.07430058589112 -4.280953630203232 -5.18256867142831  17.45299 1154.9889 18.224476 116.845085 16.598892 265.31458 0.6173122253231004 0.110316314 4357.67 1.0135806             15.367 0.069 14.672 0.066 14.469 0.093 0.0029112652462303 0.0097019672903927 0.0055704863450116 255.1454415256737 -52.07430058589112 0.6800483795797673 5936364850086941056 1619.9257992608218 9064.842  0.3013428689764238 4.201802457693711 0.7846422552178366 4.986444712911548 0.2590223420519318
5935892472417418624 255.1056952733662 -53.29560017190155 -4.560632769975904 -5.429537034552136  16.193747 2527.4915 16.670263 366.44617 15.554537 660.6107 0.6431735272439443 0.05008873 5236.1924 0.98328274             14.753 0.045 14.435 0.046 14.373 0.091 0.0027886054520898 0.0040698537471271 0.004121277829179 255.1056952733662 -53.29560017190155 0.614737225647671 5935892472417418624 1554.7903600527352 19964.57  0.9298808887537227 0.0018606060117945177 0.9732855996564203 0.9751462056682147 0.7532214484949447
5936353305215649152 255.6955995307126 -52.07425687341143 -4.34379719983565 -5.513384568523685  15.770105 2399.9949 16.351719 396.0996 15.046536 842.1412 0.8222685715389921 0.041386224 5120.869 0.9913412             14.118 0.032 13.656 0.042 13.657 0.057 0.0027922118594782 0.0039113304310317 0.0039932329999945 255.6955995307126 -52.07425687341143 0.8536110248156311 5936353305215649152 1216.147661010998 24162.629  9.757896346766273 2.4949567424019694 2.631628830506908 5.126585572908878 0.004946904903901947
5936362131340031744 255.2648460399456 -52.05586706591704 -4.482591132343366 -5.290075848318148  18.452034 548.91376 18.921082 42.495987 17.646135 67.64346 0.593886609939273 0.20749338 4390.4834 1.0560101             16.548 0.138 16.025  16.609  0.0033917788559086 0.025701049513485 0.0164898164383345 255.2648460399456 -52.05586706591704 0.7246143935190558 5936362131340031744 1683.823112466289 4819.431  0.020018312242243878 0.2925575345068021 0.005005731070497276 0.2975632655772994 0.9886511388948608
5935907556343657472 254.65950379498025 -53.20153338160837 -4.488853056165974 -5.266651370890847  15.373474 3977.614 15.819693 667.6816 14.757376 1045.964 0.6149856383632334 0.03258385  1.0347401             14.025 0.024 13.656 0.039 13.697 0.049 0.0027688079535136 0.0032294493808036 0.0039193394301838 254.65950379498025 -53.20153338160837 0.4913378060521554 5935907556343657472 1626.054232195521 30690.049  0.25996456953973 0.24406079079585366 0.061672889974656225 0.3057336807705099 0.9667980551463459
5935905597838696704 254.9614492552514 -53.19365083185342 -4.25902906400143 -5.004167292192676  17.996828 583.0735 18.440313 103.31039 17.160439 143.73883 0.7009434142232194 0.20115536 4485.8623 1.3988448             16.237 0.117 15.751  15.493  0.003325533686397 0.0108735349931529 0.0084462778243258 254.9614492552514 -53.19365083185342 0.4924113829410137 5935905597838696704 1426.6486847703577 4971.2817  3.17352249465365 4.901358680971507 5.010089914549409 9.911448595520916 0.010867987153143133
5935907487624172288 254.68325321530517 -53.20254493948237 -4.3926870776332265 -5.038436500273638  16.21905 1810.872 16.744345 453.07648 15.519175 737.7975 0.7485140637043802 0.056963492 5152.9614 1.1577396             14.656 0.039 14.244 0.04 14.041 0.054 0.0028197993014391 0.0036779898769581 0.0040557745404188 254.68325321530517 -53.20254493948237 0.4905941012513231 5935907487624172288 1335.980242042509 17555.104  5.567776693790014 1.473015004998455 3.9145266472733464 5.387541652271802 0.027070790690974643
5935898313573293824 255.1472521325696 -53.26105886312981 -4.823546695269071 -4.874616650119439  16.329596 546.0679 16.806877 185.59888 15.500192 284.9398 0.5995203603533164 0.21001107 4907.963 3.7890813             14.492 0.07 13.997 0.088 13.887 0.074 0.003397800688053 0.0064812392920955 0.0053668350670735 255.1472521325696 -53.26105886312981 0.5913650281440909 5935898313573293824 1668.0000649363571 4761.654  0.058751282683405445 4.042664027852359 10.371564321646478 14.414228349498837 0.005928906074317288
5935920441246957056 255.4325071437222 -53.13351448720382 -4.290781955686597 -5.264883706738425  16.014383 2694.8337 16.517284 450.26346 15.342477 586.1072 0.6277525656767593 0.0427318 5573.2715 1.0163062             14.477 0.033 14.135 0.043 14.072 0.062 0.0027846210036375 0.0036877617761376 0.0042089559517173 255.4325071437222 -53.13351448720382 0.5782649054948569 5935920441246957056 1592.9843296170886 23401.775  0.5194771954947105 3.9056829834767512 0.06850863634072873 3.97419161981748 0.3432988547931394
5936037676680140672 253.52741802795293 -53.18004854537776 -4.686039324777022 -5.654579385748815  17.37903 1447.1556 17.918367 79.96234 16.570702 148.44145 0.6548404207665011 0.07880232 4590.225 1.006052             15.563 0.076 15.192 0.129 14.997 0.156 0.0028556387090263 0.0138618069319313 0.0082329711361774 253.52741802795293 -53.18004854537776 0.8819513534396574 5936037676680140672 1527.0896057843895 12689.982  1.3017571824632503 0.9635548753302098 7.2505062777289115 8.214061153059122 0.049423228603491305
5935899378672011648 255.0853805206786 -53.20722735600119 -4.40776275300434 -5.295636519452128  18.078959 618.2426 18.457073 34.43993 17.064606 59.66106 0.6694467022944882 0.17028059 4697.79 1.0663728             16.22 0.113 15.897 0.221 15.226  0.0032674004711853 0.031648736968971 0.0185867079293104 255.0853805206786 -53.20722735600119 0.5275952860980135 5935899378672011648 1493.7708955359108 5872.66  1.831726196020219 1.2118932821496435 0.0008176063609610819 1.2127108885106046 0.5504166984172658
5935872062737725952 253.8096094967093 -53.24348073670207 -4.7464070149925845 -5.202411337316979  16.787281 1754.5239 17.301256 293.89502 16.105988 394.75085 0.4809781051896157 0.06738933 5085.67 1.0368649             15.202 0.056 14.923 0.094 14.731 0.111 0.0028239562323911 0.0046295676848088 0.0046742501472272 253.8096094967093 -53.24348073670207 0.7839087047361728 5935872062737725952 2079.096718146391 14839.145  5.660108483439347 2.0545405174264175 0.5407634808777938 2.595303998304211 0.0826576575878952
5936342305769107072 255.0347408412017 -52.06943225067396 -4.832285161247146 -5.4855224444347135  18.15085 783.25244 18.75877 59.166397 17.400496 121.19217 0.514320221115437 0.15363131 4422.5527 1.0295818             16.456 0.134 16.253  16.589  0.0030843654714509 0.018561462913175 0.0097233633366267 255.0347408412017 -52.06943225067396 0.6651452537678506 5936342305769107072 1944.3139875605905 6509.0894  2.3092282406170765 4.309907129271625 1.9909130141835845 6.30082014345521 0.0716207917394313
5935895461715091584 255.20731878271653 -53.24814659578133 -4.573525215337496 -5.466421271998311  15.77195 3144.729 16.303465 372.94028 15.08764 794.00073 0.5817895778014064 0.044333942 5576.6475 0.9991536             14.168 0.033 13.801 0.041 13.701 0.044 0.0027768671255077 0.0040324485122635 0.0040191512873752 255.20731878271653 -53.24814659578133 0.5945440031305878 5935895461715091584 1718.8345033251 22556.082  0.006687129638703257 0.01949226473110623 1.603223349957988 1.6227156146890942 0.8034981058131538
5936351965185795456 255.8247763742568 -52.11767524721208 -4.735618021606403 -5.111031465547853  16.16449 2057.2878 16.726057 221.2244 15.435127 536.18207 0.6120410978450972 0.0490549 5476.8564 1.0165522             14.541 0.057 14.104 0.058 13.912 0.071 0.0028054074166497 0.005645532981955 0.0042876691149173 255.8247763742568 -52.11767524721208 0.8773088492080854 5936351965185795456 1633.8772077902065 20385.324  0.21158305909539035 1.8296024091760545 2.0396086822068296 3.8692110913828843 0.39518196412092926
5935862609453882368 254.40891740322047 -53.15659488302442 -4.84915023627678 -5.502039660891387  17.067554 1796.7782 17.590403 208.60641 16.349817 224.24129 0.5308146721804373 0.073488265 5062.175 1.0031743             15.499 0.056 14.961 0.09 14.963 0.141 0.0028208030148248 0.0059054271955823 0.0061422275057527 254.40891740322047 -53.15659488302442 0.4927339622620556 5935862609453882368 1883.8966826072856 13607.615  1.2867383124499356 4.849863273957965 2.359971614415354 7.209834888373319 0.0749911675109089
5936350517748279296 255.41230834400503 -52.11063215311169 -4.538383316447434 -5.463575192348532  18.451591 705.181 19.21076 48.6464 17.678535 112.07744 0.6419424362152394 0.19722004 4113.7534 1.0010558             16.609 0.158 15.666 0.145 15.949  0.0031563158911396 0.0224926706728333 0.0103985078945181 255.41230834400503 -52.11063215311169 0.7197664040387913 5936350517748279296 1557.7720736080237 5070.4785  0.8935722380804398 0.01521964126201333 1.5490476997024603 1.5642673409644736 0.6522008445342975
5935847559890742400 253.6322501547965 -53.30754330285523 -4.492093178098451 -5.6903192022681175  16.726599 1850.166 17.34623 241.55215 15.92001 450.13007 0.6321558859098115 0.058122136 4503.282 0.98042697             14.986 0.06 14.371 0.058 14.278 0.075 0.0028171192618097 0.0052904213241128 0.0044834932553094 253.6322501547965 -53.30754330285523 0.905907212129352 5935847559890742400 1581.8883004795246 17205.148  0.626480044829992 0.22069118489059014 8.783116688963254 9.003807873853845 0.04713787706712434
5936211983651397376 253.88190294851023 -52.11294167072052 -4.4504005631144565 -5.566366314532887  18.270628 837.2102 18.91576 75.116165 17.427568 128.82767 0.5273759604816004 0.14816123 4398.5557 1.0132664             15.974 0.13 14.923  15.07  0.0030452602175626 0.0147209346723079 0.009236441546503 253.88190294851023 -52.11294167072052 0.8101052696413342 5936211983651397376 1896.1804764229275 6749.4043  1.470583786692437 0.6111836666637558 4.09618156957535 4.707365236239106 0.18624722828169502
5936388592672849792 254.7802352630097 -52.04224528355262 -4.350201154206967 -5.491661945584035  18.155733 708.46906 18.840714 87.58783 17.341597 165.12663 0.6601668046199688 0.13793132 4107.534 0.98332256             16.175 0.126 15.433 0.167 15.282  0.0031528364328439 0.0127061067313519 0.0075839718481072 254.7802352630097 -52.04224528355262 0.6725809778524293 5936388592672849792 1514.7686811905958 7249.985  1.4872142126083914 2.345858416495795 2.1244311756703937 4.470289592166189 0.2023444724853938
5936212911363874176 254.06170638205728 -52.08715413183556 -4.5996808937755205 -5.238561226684909 -30.86374 14.499949 4608.6294 15.169154 1028.2894 13.711308 1411.3599 0.569516255478084 0.022332096 4912.7827 0.9955131             12.631 0.029 12.058 0.028 11.954 0.028 0.0027653735641028 0.0029832704161285 0.0038568801218609 254.06170638205728 -52.08715413183556 0.7623504736645417 5936212911363874176 1755.8761323863243 44778.598 0.7203044987557792 0.10111272392937894 0.1124592126434991 0.21279896886449015 0.32525818150798924 0.8867976826396178
5935898279213551104 255.1890938269262 -53.26535125747643 -4.430219960003236 -5.267132194470819  17.560877 1201.0874 18.2266 123.83169 16.795828 325.7568 0.5100602272929005 0.11161481 4502.4814 0.97912383             15.78 0.09 15.178 0.104 15.136 0.164 0.0028998163644284 0.0092010888197503 0.0050390858335093 255.1890938269262 -53.26535125747643 0.6053593907135923 5935898279213551104 1960.552786692292 8959.385  2.6346685985604075 0.8701212151906184 0.05987563343055335 0.9299968486211717 0.4681141799645092
5935898038695794432 255.2658070150049 -53.1441982349523 -4.547416759048085 -5.437876227261514  17.396088 1261.5804 18.065977 137.38171 16.62038 210.9543 0.4998133263327465 0.09876533 4788.152 1.0215198             15.559 0.085 14.91 0.088 14.881 0.141 0.0028865981972981 0.0083811358347667 0.0063853826670041 255.2658070150049 -53.1441982349523 0.522843556589547 5935898038695794432 2000.7469735495968 10125.011  3.5324333570390434 0.0031099139429081246 1.1020268993458757 1.1051368132887838 0.32654539411741945
5935862338912440320 254.33758363270823 -53.17624891731091 -4.716276026270418 -5.64875328624965  18.638018 531.12384 18.507376 2.6921818 17.077772 9.722549 0.474360123983002 0.19793521  0.9712976             15.703 0.063 15.318 0.109 15.323 0.166 0.0034308369186671 0.40330195334235 0.1117359010755788 254.33758363270823 -53.17624891731091 0.5302049655945473 5935862338912440320 2108.1029990535912 5052.158  6.57443325643598 1.4589816478371036 7.014587933131391 8.473569580968494 0.004602684595374709
5935857494207522048 254.18552378605563 -53.25550110764065 -4.5217486968352505 -5.146304050657806  17.739834 446.1662 18.266151 121.90665 16.903173 341.7033 0.8749944022827076 0.35172194 4481.9287 3.2917676             15.964 0.098 15.615 0.15 15.279 0.174 0.0036760863512856 0.0093331177860642 0.004937585284576 254.18552378605563 -53.25550110764065 0.6454113301995058 5935857494207522048 1142.864454208135 2843.155  12.895828220151582 0.061430732441103725 1.3473057446706243 1.408736477111728 0.0063838467924010244
5935864159997250560 254.17721123628493 -53.229163354070565 -4.603752184985588 -5.481601910074403  17.516378 1427.9155 18.129711 171.84384 16.783312 225.03232 0.5147765576030703 0.0883001 4355.534 0.9670463             15.826 0.082 15.367 0.106 15.435 0.214 0.0028583113024171 0.0069068186833238 0.0061288199254713 254.17721123628493 -53.229163354070565 0.6264172260837018 5935864159997250560 1942.5904020498767 11325.015  2.2759449496591238 0.1338218502440561 1.9079185283612448 2.0417403786053008 0.36471576705926234
5935907934311556352 254.6639333872241 -53.180695790756594 -4.6133830957788975 -5.30221483108032  17.445877 1393.6365 18.08788 165.08507 16.667574 328.11005 0.6177685071052201 0.097696364 4519.4497 1.0173783             15.586 0.076 15.141 0.105 15.001 0.148 0.0028633432931563 0.0071442091122678 0.0050233069218254 254.6639333872241 -53.180695790756594 0.4703332371783931 5935907934311556352 1618.729327407551 10235.796  0.30977765351969555 0.19174688140019952 0.0004527806397122747 0.1921996620399118 0.9733082017325367
5936397315707218688 254.37627551703972 -52.0619140918662 -4.915482745947802 -5.142781375913196  16.23676 812.30237 16.29516 76.07804 15.071099 144.7676 0.5713023328735932 0.046917755  1.0100194             14.173 0.027 13.778 0.037 13.635 0.052 0.0030624061265475 0.014541541334742 0.0083983080002318 254.37627551703972 -52.0619140918662 0.6958979870388435 5936397315707218688 1750.3866910014187 21313.893  0.08007606738134407 7.282638803814399 1.4100176000852058 8.692656403899605 0.06703802750779694
5935909927165876864 254.7844599995355 -53.10409946586055 -4.332571370479422 -5.499376896487508  15.884871 2102.0679 16.297417 374.3194 15.153342 285.2206 0.5488203631801706 0.054017212 5092.1543 1.3000954             14.338 0.04 13.955 0.057 13.785 0.052 0.0028033142124217 0.0040247114342797 0.0053641720773472 254.7844599995355 -53.10409946586055 0.3893826076680988 5935909927165876864 1822.0898259048613 18512.617  0.5479172910139202 2.767402359885301 2.2983547572802414 5.065757117165543 0.22991663555726738
5935862545070633216 254.4369960745676 -53.17350855924112 -4.327232710322369 -5.703787160420427  18.823248 599.2471 19.271093 14.032679 18.062035 6.9179487 0.5632585757522532 0.22186095  0.95898587             16.467 0.143 15.741  15.244 0.173 0.0032976554971267 0.0774222783236845 0.1569903171942619 254.4369960745676 -53.17350855924112 0.5009023471617645 5935862545070633216 1775.3835326243577 4507.3276  0.19569762039213337 2.901921519790517 9.398747057324647 12.300668577115164 0.014017730752429432
5935861789175190784 254.44809964769377 -53.170785920447614 -4.691522249232152 -5.301858262527886  15.840121 3409.6501 16.32366 396.0699 15.1949005 742.7569 0.6465552883143039 0.041330457 5456.6978 1.0624442             14.386 0.038 13.971 0.047 13.943 0.055 0.0027736595526223 0.0039114745963505 0.0040522196845176 254.44809964769377 -53.170785920447614 0.4957491620820846 5935861789175190784 1546.6581405701522 24195.232  1.0325830340518587 1.0457915399089823 0.0003450444847249263 1.0461365843937072 0.7212828836429519
5936342206981079680 255.02322523596 -52.08201273792742 -4.436873567166572 -5.480941974828821  18.7119 451.52716 19.251036 42.50234 17.748423 89.96775 0.8292489969712182 0.25296748 4436.014 1.235788             16.445 0.14 15.194  15.729  0.003657024281832 0.0256972540654438 0.0126460190215339 255.02322523596 -52.08201273792742 0.6512438031201672 5936342206981079680 1205.910412496656 3953.0774  10.170002593522128 0.779708339156161 1.894121984017216 2.673830323173377 0.012064607027435234
5935873192253917312 253.71746296673496 -53.17751602219132 -4.337585987032396 -5.319726633043764  17.509449 1236.8838 18.287952 129.6567 16.67202 260.49307 0.577494591831558 0.08939474 4382.604 1.0234548             15.609 0.073 14.816 0.069 14.879 0.12 0.0028917679190541 0.0088265378297168 0.0056263651947153 253.71746296673496 -53.17751602219132 0.785516127176835 5935873192253917312 1731.6179478468205 11186.34  0.026664426624241344 2.643955680005309 0.023728839423146814 2.6676845194284557 0.6102038360469515
5936365807830167680 255.04191126323985 -52.04039016858064 -4.348265844898431 -4.982351081929112  18.605087 549.10535 19.393003 39.343376 17.809584 117.10066 0.47732600925466 0.21230666 4042.3987 1.0278158             16.599 0.142 16.167  15.861  0.0033913764368167 0.0277371099059327 0.0100125103657165 255.04191126323985 -52.04039016858064 0.6944013400342519 5936365807830167680 2095.004212239535 4710.1675  6.15306531419238 2.390432411940819 5.777866293200428 8.168298705141247 0.006336971762856096
5935849690194539904 253.63177531591865 -53.21964444526831 -4.647203001451908 -5.677400963905372  17.977587 902.4586     0.508725918101975 0.12403496  1.0110497             15.278 0.078 14.775 0.11 14.607 0.1 0.0030065275090476   253.63177531591865 -53.21964444526831 0.8517906163082631 5935849690194539904 1965.6950126129573 8062.2427  2.742194313070737 0.4774515116362721 8.212206149870877 8.689657661507148 0.022116214128503647
5936361959540764928 255.23632690736727 -52.08732386804197 -4.383091723743246 -5.361176833606846  17.343388 1254.7241 17.923424 132.1287 16.640554 220.27032 0.5120270252455991 0.09706801 4694.047 1.0219442             15.853 0.092 15.435 0.156 14.979 0.142 0.0028880037744341 0.0086780446125416 0.0062112665212646 255.23632690736727 -52.08732386804197 0.6887318855623791 5936361959540764928 1953.0219123108584 10302.055  2.4810763460589533 1.6524707540713135 0.21929553580686637 1.87176628987818 0.3603548182796249
5935874124322346112 253.83831600649157 -53.16999681038968 -4.773880349638422 -5.352550521912529  16.11166 1990.9735 16.58182 315.66977 15.38685 356.47943 0.5751352320629229 0.047317926  0.94636065             14.482 0.065 14.025 0.073 14.066 0.082 0.0028087672487304 0.0044288815391531 0.0048538779855705 253.83831600649157 -53.16999681038968 0.7232186170875253 5935874124322346112 1738.7215114837452 21133.64  0.043510007850121976 2.6861969220675794 0.16232112145206634 2.848518043519646 0.5760537801636338
5935920338167734784 255.43260753575564 -53.15460253666243 -4.572606548393092 -5.4244921211173445  14.947239 4773.605 15.407207 891.8124 14.317857 1477.2365 0.5475683875095702 0.02774375 5949.449 0.95552254             13.54 0.022 13.177 0.031 13.051 0.03 0.0027646918413289 0.0030442127087487 0.0038501843285939 255.43260753575564 -53.15460253666243 0.5936876056630517 5935920338167734784 1826.2559030264 36044.156  0.5879525397154917 0.017619882028591955 0.8992826460160327 0.9169025280446247 0.825781106392745
5935873608926130176 253.72379425754036 -53.14876155228811 -4.51089642707554 -5.118194987116522  17.213678 490.47855 17.649584 145.44887 16.453169 399.50992 0.823037641517435 0.1892228 4746.935 2.464647             15.546 0.057 15.147 0.103 15.124 0.143 0.0035343925587488 0.0079691410788209 0.0046550465282279 253.72379425754036 -53.14876155228811 0.7659568972272349 5935873608926130176 1215.0112577552338 5284.7754  9.803222351243441 0.10828354213811654 1.8874351134203338 1.9957186555584503 0.018910729239103596
5936365361154991360 255.124015084088 -52.01481345972629 -4.377767337441316 -5.206333044873212  18.279081 641.7991 18.99221 30.725138 17.253717 59.17024 0.4401082121635623 0.19956054 4095.553 0.9836806             15.817 0.116 15.299 0.134 14.702 0.141 0.0032332125118321 0.0354470485237014 0.0187345365992387 255.124015084088 -52.01481345972629 0.732437742707944 5936365361154991360 2272.168463033266 5011.0107  13.034121060126429 1.7564980493316356 0.4979199044155788 2.254417953747214 0.004138702730872011
5936210471822149248 253.6942525817715 -52.03947620353328 -4.530156986257937 -5.388276223906603  19.428373 187.93999     0.8580501507870014 0.47655115  1.0112869             16.428 0.134 15.983  15.564 0.234 0.0064004642428616   253.6942525817715 -52.03947620353328 0.942355815269996 5936210471822149248 1165.4330450065213 2098.4106  11.882916179873547 0.03419882133826862 0.45392542519606266 0.4881242465343313 0.014795202685621747
5936363132100491776 255.34161353576172 -52.02366036294622 -5.037162883461377 -5.256942768781998  16.006605 2633.5198 16.592 413.67215 15.277592 718.88226 0.5189501108316272 0.05559391 5222.0054 0.95760655             14.262 0.036 13.919 0.042 13.743 0.055 0.002785993656858 0.0038306304473021 0.004069983765387 255.34161353576172 -52.02366036294622 0.7740012080837106 5936363132100491776 1926.9675044436956 17987.582  1.9852790052724856 13.026494887998096 0.10364829125794538 13.130143179256041 0.004467714343729242
5935862819967420800 254.39131301373595 -53.14109602919712 -4.74635015889945 -5.3445530075655165 -28.834482 11.981891 7434.6963 12.761505 2171.9556 11.122812 4022.0625 0.6213100604285318 0.016228102  1.1195322             9.876 0.021 9.241 0.025 9.067 0.025 0.0027591875673197 0.0028345965171491 0.0037890100509381 254.39131301373595 -53.14109602919712 0.4838324846150241 5935862819967420800 1609.502346236398 61621.496 0.025588377157062976 0.37873614551086493 2.053320961529786 0.11714124199466182 2.1704622035244476 0.631295978863861
5923902396846850560 255.93437713881065 -53.12829455334084 -4.709956418802353 -5.0619877130206365  17.061321 1509.9032 17.470642 137.80711 16.392935 246.45618 0.4594661211049739 0.08223625 5138.5513 0.97946304             15.492 0.067 15.324 0.129 15.216 0.161 0.002847606135136 0.0083581352422764 0.0058044130023168 255.93437713881065 -53.12829455334084 0.8142371086682706 5923902396846850560 2176.439032316662 12160.087  8.998989671424358 1.3469706939880164 3.239878935242453 4.5868496292304695 0.008741232630576346
5935861067620596352 254.47703485827068 -53.22744579585502 -4.317904704089939 -5.386642064016325  15.167257 3700.689 15.573109 722.4251 14.56742 948.7094 0.5445419372130841 0.03160482 5839.614 1.1154419             13.823 0.045 13.52 0.05 13.417 0.057 0.0027708961872641 0.0031691910057818 0.0039488552945129 254.47703485827068 -53.22744579585502 0.5423357129221458 5935861067620596352 1836.4058517107217 31640.746  0.6914004299012255 3.144622612453465 0.4373848107703426 3.5820074232238075 0.3702668256343227
5935896041485142528 255.3997866783424 -53.26556031204661 -4.664698159181074 -5.437554630879482  16.17237 959.9423     0.4877169124905124 0.0874982  1.6303868             11.565 0.029 11.003 0.028 10.714 0.023 0.002978430467964   255.3997866783424 -53.26556031204661 0.6682948779833349 5935896041485142528 2050.3697419339605 11428.807  4.822028659967152 0.6755241869224614 1.0969138619634142 1.7724380488858755 0.1589346854088474
