source_id ra dec pmra pmdec radial_velocity phot_g_mean_mag phot_g_mean_flux_over_error phot_bp_mean_mag phot_bp_mean_flux_over_error phot_rp_mean_mag phot_rp_mean_flux_over_error parallax parallax_error teff_gspphot ruwe number_of_neighbours number_of_mates g_mean_psf_mag g_mean_psf_mag_error r_mean_psf_mag r_mean_psf_mag_error i_mean_psf_mag i_mean_psf_mag_error z_mean_psf_mag z_mean_psf_mag_error y_mean_psf_mag y_mean_psf_mag_error j_m j_msigcom h_m h_msigcom ks_m ks_msigcom phot_g_mean_mag_error phot_bp_mean_mag_error phot_rp_mean_mag_error coord.ra coord.dec rCenter id distance distance_error PRV PPa PPMra PPMdec PPM membership
3030950213113989248 109.67107606943424 -16.573044091312557 0.5454255323224372 5.609082256128435  16.420355 1835.9879 16.957264 196.44188 15.744303 353.14694 0.9229880091461954 0.05288125 4774.054 1.0348384 1.0 0.0 17.0883007049561 0.0036470000632107 16.4022006988525 0.0011599999852478 16.1259994506836 0.003091000020504 15.9930000305176 0.0016540000215172 15.8805999755859 0.0033690000418573 14.84 0.041 14.372 0.058 14.361 0.087 0.0028180667435934 0.006191355803333 0.0048719638827452 109.67107606943424 -16.573044091312557 0.954673220776418 3030950213113989248 1083.4376937627217 18910.295  0.0006818059978423775 0.9275455438592166 0.00814465554037355 0.9356901993995902 0.9192856520593482
3030950659790574720 109.67949812673508 -16.549240860104796 0.4015324162513777 5.913542751144104  14.7760315 3706.9395 15.117218 663.37714 14.268083 1129.6731 0.9763508589175512 0.023354474 5761.287 0.9517041 1.0 0.0 15.1812000274658 0.0057740001939237 14.7756004333496 0.0006259999936446 14.6296997070313 0.0030489999335259 14.599100112915 0.0030420001130551 14.5501003265381 0.0033770001027733 13.693 0.03 13.348 0.035 13.421 0.052 0.0027708438513915 0.003234775202548 0.0038996733938774 109.67949812673508 -16.549240860104796 0.9334946618428408 3030950659790574720 1024.2219698650829 42818.348  1.3102824141046905 0.0191679861741412 3.1285751319172674 3.147743118091409 0.3475536210318861
3031025976338181120 109.32733325217306 -16.15569213751831 0.2624828980222176 5.654611019582745  18.417389 684.43884 19.357407 33.56682 17.457129 102.83977 0.9014720566003736 0.15168078 3569.948 1.0686883 1.0 0.0 19.8362998962402 0.0177030004560947 18.5529003143311 0.0064650001004338 17.8619003295898 0.0052700000815093 17.5291004180908 0.0064320000819861 17.3456001281738 0.0114919999614358 16.147 0.082 15.257 0.077 15.184 0.169 0.0031793375841063 0.032465639373426 0.0112136360526916 109.32733325217306 -16.15569213751831 0.5227806970501688 3031025976338181120 1109.296724926998 6592.793  0.21377364259841947 0.43353834252367535 0.03524982330647776 0.4687881658301531 0.9534618662713047
3031028686454607488 109.7470321888412 -16.271837443117303 0.4213397407539435 5.93471757958182  19.259253 389.25723 20.330927 14.130771 18.159266 52.96708 1.0895786379359464 0.29849246  0.9962125 1.0 0.0 20.8185997009277 0.0344570018351078 19.5245990753174 0.0175149999558926 18.5958995819092 0.0115729998797178 18.1625003814697 0.0117889996618032 17.9151000976563 0.0082869995385408 16.516 0.139 16.148  15.223 0.19 0.0039206774518959 0.0768855337586154 0.0208438216547483 109.7470321888412 -16.271837443117303 0.6931546211988504 3031028686454607488 917.785981830884 3350.1682  9.955376536458152 0.06348542021986542 3.602672225905201 3.6661576461250664 0.008606273084915765
3030977151151456384 109.89673462370554 -16.366081553453718 0.4176496111066373 5.684865396724769  19.988039 218.55014 21.355804 7.073042 18.791779 38.840435 0.8715233285492102 0.5281188  1.0135647 1.0 0.0 21.7912006378174 0.200020000338554 20.568000793457 0.0761829987168312 19.3127002716064 0.0222909990698099 18.6849002838135 0.0104620000347495 18.3908004760742 0.0204199999570847       0.0056808329992778 0.1535287872364412 0.0282080916248286 109.89673462370554 -16.366081553453718 0.8444146251691502 3030977151151456384 1147.4162162298735 1893.5133  1.398118110886072 0.05327566215239394 0.13874252662245978 0.19201818877485372 0.810563850199349
3031029309225973120 109.64187171972924 -16.266273735645544 0.1867232410413666 5.981143040404263  19.982738 246.56653 20.972713 10.860439 18.865139 40.271553 0.8414278079071604 0.49564484  1.0403556 1.0 0.0 21.540599822998 0.0405439995229244 20.4249000549316 0.0091789998114109 19.2793006896973 0.0099919997155666 18.7805995941162 0.0192000009119511 18.507999420166 0.0442730002105236       0.0051944109437468 0.1000105941797753 0.0272239892574166 109.64187171972924 -16.266273735645544 0.6512812396611797 3031029309225973120 1188.4560869069062 2017.5739  3.8323904528513983 1.1937977433154323 4.7591297358140405 5.952927479129473 0.04420348561922579
3031031920573931264 109.73304053311848 -16.158130024439313 0.2974855772607872 5.4605441573604105  16.902077 1440.124 17.487621 169.40138 16.169424 225.10349 0.8258400289894741 0.07598459 4422.3125 0.9783206 1.0 0.0 17.6707000732422 0.0097660003229975 16.8796005249023 0.0043469998054206 16.5550994873047 0.0019880000036209 16.3873996734619 0.0031379999127239 16.2777004241943 0.0028369999490678 15.205 0.049 14.594 0.055 14.646 0.127 0.0028566033279476 0.0069902477802239 0.0061276191763676 109.73304053311848 -16.158130024439313 0.5856648719948399 3031031920573931264 1210.888265156672 13160.563  5.670995467268908 0.2096155853778575 0.9944405746556211 1.2040561600334785 0.14264035142566855
3031239865709247104 109.37697673147704 -15.950186847580564 0.3240019416368012 5.706650005533883 22.262028 14.196536 4989.6206 14.51715 1089.9934 13.707978 1558.4109 0.9280736840369898 0.017949104 6469.435 0.9332927 1.0 0.0 14.5904998779297 0.0007980000227689 14.2049999237061 0.0051020001992583 14.0687999725342 0.0008169999928213 14.03600025177 0.0017920000245794 13.9860000610352 0.0027280000504106 13.081 0.024 12.831 0.023 12.792 0.029 0.0027638991854947 0.0029626428157644 0.0038430599703783 109.37697673147704 -15.950186847580564 0.3118675496129192 3031239865709247104 1077.5006523729246 55713.09 1.1886272707011327 0.01911584022071143 0.0935590196444261 0.25552789677918647 0.34908691642361256 0.8165292955389842
3031081570394397952 110.28203368624315 -16.11751655270224 0.2489663251864318 5.740214079508474  16.787092 1578.3174 17.552982 132.43898 15.939284 271.91177 0.953097350103614 0.06459662 4473.3545 1.114264 1.0 0.0 17.8465995788574 0.0043680001981556 16.7908000946045 0.0041350000537931 16.3257999420166 0.0052129998803138 16.1144008636475 0.0033440000843256 15.9463996887207 0.0064639998599886 14.791 0.04 14.232 0.062 14.058 0.066 0.0028398954194454 0.0086598170667311 0.005497959193688 110.28203368624315 -16.11751655270224 0.937428552283025 3031081570394397952 1049.2107651870892 15480.686  0.452452772121844 0.5415473182870819 0.504723269436341 1.046270587723423 0.8268675840036739
3030989211417552384 110.0180966209222 -16.189426909576397 0.0878910573281464 5.477039865431129 32.122314 13.3575735 3671.6106 13.600478 2426.446 12.964483 2181.498 0.8815211266511136 0.01430903  0.9602337 1.0 0.0 13.4540004730225  13.331000328064  13.3000001907349  13.3290996551514 0.0011820000363513 13.3165998458862 0.0036520001012831 12.461 0.024 12.341 0.025 12.273 0.029 0.0027711431740133 0.0028258217539964 0.0038120118299082 110.0180966209222 -16.189426909576397 0.7780964604589315 3030989211417552384 1134.4027610534824 69885.94 0.8626949072105697 0.8772211328101939 2.7523210538472163 0.8037017983865368 3.556022852233753 0.2582573399615307
