source_id ra dec pmra pmdec radial_velocity phot_g_mean_mag phot_g_mean_flux_over_error phot_bp_mean_mag phot_bp_mean_flux_over_error phot_rp_mean_mag phot_rp_mean_flux_over_error parallax parallax_error teff_gspphot ruwe number_of_neighbours number_of_mates g_mean_psf_mag g_mean_psf_mag_error r_mean_psf_mag r_mean_psf_mag_error i_mean_psf_mag i_mean_psf_mag_error z_mean_psf_mag z_mean_psf_mag_error y_mean_psf_mag y_mean_psf_mag_error j_m j_msigcom h_m h_msigcom ks_m ks_msigcom phot_g_mean_mag_error phot_bp_mean_mag_error phot_rp_mean_mag_error coord.ra coord.dec rCenter id distance distance_error PRV PPa PPMra PPMdec PPM membership
5343864319043141120 177.48055646726954 -55.82622836474674 -6.163250611186464 2.038511935752328  20.26582 245.25322 20.956308 11.402388 19.55069 27.570501 0.4841667020822222 0.45808595  1.022719                   0.0052144151811556 0.0952609455124211 0.0395612980175517 177.48055646726954 -55.82622836474674 0.1775530846487305 5343864319043141120 2065.404323963976 2182.9963  1.0235358676570931 12.362827657185658 2.993569712259657 15.356397369445315 0.0025495094405923505
5343981107805612160 178.06460710360292 -55.33875869377102 -6.487791930655386 2.0294990032747777  19.03905 531.0995 19.64634 35.15665 18.373209 72.11525 0.3497067379152055 0.18186054  0.9130601                   0.0034308927708909 0.0310085969141142 0.0155226905343243 178.06460710360292 -55.33875869377102 0.4112911396781721 5343981107805612160 2859.538840920111 5498.719  2.6489745808568004 0.1242701633186161 2.678053677504989 2.802323840823605 0.2440436711929082
5343859920997040000 177.2285901721085 -55.92547063359283 -6.53082161430224 1.87824454594308  20.5403 155.66098 21.00787 7.5235534 19.65102 12.766425 0.3078997160742909 0.65801865  1.0046937                   0.0074994994609767 0.1443385944578314 0.085130155176828 177.2285901721085 -55.92547063359283 0.3436976733294352 5343859920997040000 3247.810724705953 1519.7139  8.514545234130306 0.004478916615174868 0.004059471933564032 0.008538388548738899 0.07419060845442264
5343957223477422976 177.7416916904965 -55.48599135293923 -6.717014898781413 2.012343820938406  18.259542 860.80426 18.859087 68.23224 17.492527 114.9155 0.4273870143380015 0.112785 4377.5254 0.9947026                   0.0030302934189628 0.0161551344675602 0.0101759928271833 177.7416916904965 -55.48599135293923 0.1974305962176915 5343957223477422976 2339.7996814408216 8866.428  0.00995209189490505 3.5415411301829316 2.126039127195668 5.667580257378599 0.22455936642110094
5343960178415184256 177.61549779744905 -55.36873481161544 -6.394878487884409 2.107428646807998  18.962204 578.0824 19.744772 35.590004 18.166027 66.64201 0.3479787835265493 0.1902053 4057.1365 1.0280902                   0.0033345624419377 0.0306341036018899 0.016724688362105 177.61549779744905 -55.36873481161544 0.3084203421367607 5343960178415184256 2873.738421249766 5257.477  2.8048166132066914 1.5831194031185556 5.9868193952418345 7.56993879836039 0.03456663588882651
5343866891724538752 177.55543194575523 -55.69000876358941 -6.446320000267748 1.806783114471428  18.737446 650.78564 19.505487 47.902294 17.934736 76.749466 0.3839483127971683 0.15181524 4032.7856 1.0240483                   0.003221051186021 0.0228367320937773 0.0146426482090598 177.55543194575523 -55.69000876358941 0.0551021236716049 5343866891724538752 2604.517240132472 6586.954  0.608424130401068 0.5727152445448089 0.46151718242070544 1.0342324269655143 0.8011058283659385
5343915377623016448 176.81433435811294 -55.58103435566328 -6.522566125106221 1.4994690119927223  19.055796 536.35474 19.718676 48.15725 18.289507 55.5018 0.4830909392900687 0.2016511  0.97352713                   0.0034189953804156 0.0227176388399061 0.0199239204910526 176.81433435811294 -55.58103435566328 0.4814530119767691 5343915377623016448 2070.003634242365 4959.0605  0.99284069157524 0.00018355074593534142 15.0143811159531 15.014564666699036 0.003009242847295493
5343765221259091584 178.2724282078527 -55.63291594262726 -6.577789653706095 1.9435191706951664  19.01775 549.7517 19.654789 36.983 18.30056 59.39667 0.3677650710514959 0.18849511  1.0189497                   0.0033900215528376 0.0294900005179342 0.0186660284142402 178.2724282078527 -55.63291594262726 0.3537447114771514 5343765221259091584 2719.1271785024305 5305.1772  1.3477257218127114 0.2753724571768098 0.5512280986453444 0.8266005558221542 0.7037322339187367
5343791094145020672 178.14139239534973 -55.44518061123787 -6.618843468685546 1.7419997044484932  18.053474 990.1143 18.590889 96.502235 17.400803 141.01598 0.3497163254220583 0.096560545 4665.3145 0.99286693                   0.0029655133905301 0.0115917045301902 0.0085769602342204 178.14139239534973 -55.44518061123787 0.3615033134856366 5343791094145020672 2859.4604463864844 10356.197  2.6481265550019204 0.8555205015303334 1.8305446928595772 2.6860651943899105 0.2546931375360632
5343950282820785664 177.72347200474408 -55.59772941490239 -6.427685148988795 2.0473672762953288  19.526833 422.08932 20.325037 22.118109 18.56584 52.690063 0.3370625073315042 0.2514514  1.0444541                   0.0037694118798503 0.0491673449721659 0.0209498134440468 177.72347200474408 -55.59772941490239 0.0889926953441361 5343950282820785664 2966.8087617246915 3976.9119  3.9365469415690737 0.8806474716858919 3.3206768522903554 4.201324323976247 0.08665636825057953
5343855175053873920 177.59181894916134 -55.69502321111884 -6.465940940212298 1.9466099950860796  18.445614 765.08075 19.10789 56.043407 17.682478 112.71137 0.3516455986237156 0.1347569 4251.402 0.9658674                   0.0030993018134898 0.0195730223901047 0.0103477673192913 177.59181894916134 -55.69502321111884 0.0377523137489913 5343855175053873920 2843.7722636479434 7420.771  2.4811530902438275 0.31981135862039073 0.5999836791186499 0.9197950377390407 0.4930983030558578
5343918366922585600 176.86606519251717 -55.56089867876271 -6.688988447625358 2.1089236734283183  20.513683 177.41367 20.94268 8.634659 19.973465 10.028957 0.3992361063419523 0.78883344  0.97400206                   0.0067114637076322 0.1257725978928807 0.1083260770356762 176.86606519251717 -55.56089867876271 0.4576454239557395 5343918366922585600 2504.783470519781 1267.6948  0.20120180803818338 2.587922889878987 6.06313428176464 8.651057171643627 0.06490027544132755
5343853839337038080 177.724086446095 -55.78571281905806 -6.29311888192949 2.187187140020441  19.448687 414.84454 20.391888 19.806347 18.557821 51.359447 0.4370909519552209 0.24791704  1.0035138                   0.0038002090944283 0.0548885528100432 0.0214751311157558 177.724086446095 -55.78571281905806 0.1168415206643841 5343853839337038080 2287.853353007517 4033.6072  0.07420241962234973 5.063185327719914 10.733068222506777 15.796253550226691 0.0031980106937198605
5343850433406699520 177.8945986006619 -55.81481040564042 -6.382182895005855 1.8114925158156412  18.99319 587.20483 19.859013 40.51368 18.117628 77.28924 0.6573583683965972 0.16460268 3716.0798 1.0221773                   0.0033182157190366 0.0269441055113329 0.0145472219416096 177.8945986006619 -55.81481040564042 0.1950521547772389 5343850433406699520 1521.2402367968034 6075.2354  7.953538041076338 1.9098541785775431 0.3973810103765465 2.3072351889540896 0.036256783008051914
5343954921384010496 178.0165374327079 -55.48896300433891 -6.573430848702862 2.0579096467981377  19.200232 399.7993 19.816275 34.5053 18.49792 75.289986 0.3154464903969805 0.20197517  0.99885184                   0.0038686991791866 0.0315892463790144 0.0149077512190505 178.0165374327079 -55.48896300433891 0.2793813435852347 5343954921384010496 3170.109766450494 4951.1035  7.074185472855966 0.23258502769182335 3.73221163036151 3.9647966580533334 0.02612938463114683
5343851915178464896 177.6651839971027 -55.910777754877486 -6.229332485861824 2.062132404762576  19.821074 319.86188 21.000324 11.925274 18.804972 54.811317 0.459790180393542 0.35079935  1.0689563                   0.0043719192707865 0.0910877138913651 0.0201659340743523 177.6651839971027 -55.910777754877486 0.2344002552372436 5343851915178464896 2174.905082018244 2850.6323  0.4196178552020955 8.247975413222123 3.9037936240708406 12.151769037292965 0.013571533255526142
5343948053720286464 177.6909315948516 -55.70156748762621 -6.2740296715344 1.753599599276939  20.240753 256.46802 20.793129 5.669636 19.358896 17.092134 0.5395278706009446 0.44185573  1.021872                   0.0050511002262293 0.1915204937162774 0.0636348949376749 177.6909315948516 -55.70156748762621 0.0339712755805955 5343948053720286464 1853.4723681395096 2263.1821  2.9448097863953198 5.935216412006595 1.518709039930168 7.453925451936763 0.03422084460424722
5343912246577342848 176.88310284770606 -55.62154152097884 -6.6501026450370135 1.922679772104132  19.239548 483.33212 19.92855 30.051878 18.526266 51.8538 0.4621325536215016 0.21933077  0.96512574                   0.003554983327098 0.0362363108864953 0.0212767661020202 176.88310284770606 -55.62154152097884 0.4363199185584037 5343912246577342848 2163.8813196852293 4559.3237  0.46842539445353887 1.5120427839055692 0.2764202151251484 1.7884629990307177 0.6886287979247873
5343983405598454272 177.80223071639696 -55.32039440598339 -6.752143967720341 1.9420947319203408  18.871983 596.1626 19.445066 36.344727 18.174168 66.29255 0.5005800553859535 0.16468944 4503.9224 1.005388                   0.0033028152645565 0.0300032985805032 0.016808362411355 177.80223071639696 -55.32039440598339 0.3663975507416578 5343983405598454272 1997.682467051124 6072.0347  1.5295993350609491 4.947640238345824 0.5294539819395327 5.477094220285356 0.13553492416544574
5343848994599228800 177.9485858688739 -55.91021685076896 -6.899518755949822 1.982533138337561  19.620777 343.33493 20.44486 17.951784 18.5237 48.53513 0.4313662257658915 0.28225243  1.0568186                   0.0041942914664979 0.0605450107720342 0.0226871233241584 177.9485858688739 -55.91021685076896 0.2876600384582061 5343848994599228800 2318.215799636372 3542.9277  0.029409893478420587 13.402247933591473 1.3181779059999579 14.720425839591432 0.00524921574284344
5343766737392447104 178.15714478124158 -55.5635119283567 -6.496936862495319 1.731653465575155  20.115482 245.73134 20.99144 10.572489 19.404814 23.855993 0.5738931885559065 0.38509947  0.99527764                   0.0052071042817105 0.1027323737881863 0.0456687465767797 178.15714478124158 -55.5635119283567 0.3077615071313904 5343766737392447104 1742.4845248927077 2596.7317  4.346838807158331 0.06936735632829513 2.1332287050616365 2.2025960613899316 0.1617021152250094
5343952554861466112 178.04797180433457 -55.61405341911875 -6.786880896508397 1.7258522782089345  19.635397 300.33725 20.345598 18.911144 18.797216 48.44424 0.5165876515132471 0.28627002  1.052909                   0.0045453739974278 0.0574802663993704 0.0227285077724981 178.04797180433457 -55.61405341911875 0.2329994664621282 5343952554861466112 1935.7799147360304 3493.2056  2.080805591133611 6.568648897935427 2.3130732732349064 8.881722171170333 0.02698839429211761
5343832708079906688 177.39099117352933 -56.03683784779749 -6.618118294191709 1.9473708248696044  20.347387 186.54251 21.142443 9.220454 19.763428 16.690529 0.3275430479793668 0.5623913  1.0079509                   0.0064395541748821 0.1177860584974533 0.0651607327501601 177.39099117352933 -56.03683784779749 0.388571804487029 5343832708079906688 3053.033810880925 1778.1213  5.155796849257235 0.8424938948837731 0.6123020769764653 1.4547959718602383 0.15795415876952384
5343982035518156672 177.85120571685124 -55.28662476045477 -6.802751982296988 1.6409709316509098  18.105467 1036.7206 18.598753 90.60445 17.465094 167.39934 0.3619125620147337 0.09961053 4782.283 0.9960083                   0.0029476403684113 0.0123037983616341 0.0075067097110595 177.85120571685124 -55.28662476045477 0.4062004813009697 5343982035518156672 2763.098341856642 10039.1  1.708384596662015 7.38559765765743 5.7767427651643 13.16234042282173 0.004976990848747441
5343753715052030208 178.37878575884486 -55.83287091115562 -6.31020970392056 1.9191359980265703  20.234444 213.38902 20.87178 11.208213 19.427956 20.665379 0.4493907181619568 0.5233073  1.0008898                   0.0057862031167753 0.0969098737115693 0.0526746567939595 178.37878575884486 -55.83287091115562 0.4387957857594128 5343753715052030208 2225.235100738347 1910.9231  0.23088972334995106 4.34119934299114 0.23903124162816405 4.580230584619304 0.30723242944925
5343950149664508928 177.7033345565256 -55.62567002877309 -6.352026241813274 1.6754818743548625  19.929455 309.95184 20.25064 9.422525 19.289616 23.140972 0.4145967555597634 0.34549636  1.0376792                   0.004456706296527 0.115261505276175 0.0470703217623526 177.7033345565256 -55.62567002877309 0.059037170633011 5343950149664508928 2411.982213053888 2894.3867  0.019637785084529666 2.8087599595905193 4.180538904281205 6.989298863871724 0.135416717399165
5343871221050395776 177.2885550991897 -55.61303221053035 -6.468918686163482 1.7664818850043464  19.360617 445.69775 20.390717 24.62978 18.435934 83.08611 0.3842407373878854 0.23536783  0.99392456                   0.0036777799703869 0.0441704669242535 0.0136031589225155 177.2885550991897 -55.61303221053035 0.2137342920273222 5343871221050395776 2602.535084640217 4248.669  0.5981906745186946 0.28782389421891136 1.2064992166176371 1.4943231108365485 0.7187478526183014
5343838617957703040 177.95593949481898 -56.14015264181893 -6.59592978702529 1.8039868768338465  19.726711 319.94833 20.48019 21.58371 18.94179 39.17926 0.5474505871862729 0.3224882  1.0266212                   0.0043712071641746 0.0503808242749871 0.0279685437804391 177.95593949481898 -56.14015264181893 0.4942813556021778 5343838617957703040 1826.6488764578576 3100.8887  3.258715808103868 0.4922224804591305 0.5018676440001559 0.9940901244592864 0.3728720921518304
5343915274551329536 176.82219889248708 -55.59554282845759 -6.421487669533911 1.8982846103888915  20.313745 206.76126 21.126694 12.257798 19.393547 25.866697 0.5195027961457932 0.5596732  1.0372019                   0.0059301313324952 0.0886190762225472 0.0421440931452893 176.82219889248708 -55.59554282845759 0.4743260875102962 5343915274551329536 1924.9174545720057 1786.7571  2.1862597866854374 0.9976812219127495 0.07403459067156212 1.0717158125843116 0.5156181047521385
5343795118540839168 178.33805451036034 -55.39084151343826 -6.372480958092284 2.1416707818607263  19.929195 276.60416 20.309824 18.628403 19.217854 28.856636 0.5974320575560391 0.42313832  1.0489411                   0.0047957539601601 0.0583506604503831 0.0378145223897869 178.33805451036034 -55.39084151343826 0.4828515578040408 5343795118540839168 1673.8305006443345 2363.2935  5.3503188269158235 2.180191663886024 7.855977178828064 10.036168842714087 0.003963223056682987
5343837209202492288 177.1765266504854 -55.93756131924536 -6.815767447140106 2.149331490563791  19.983458 227.17955 20.65608 15.949069 19.224892 17.686577 0.4323114513419581 0.43931702  0.99281716                   0.0055165686221218 0.0681323646220134 0.0615038135319323 177.1765266504854 -55.93756131924536 0.3728234266324643 5343837209202492288 2313.147146335942 2276.2605  0.03547140816524907 8.091280744260343 8.308855739474907 16.400136483735253 0.002487027341413688
5343961419673651072 177.53791856845203 -55.6006956893411 -6.525225691071723 1.877833054268676  19.128902 547.013 19.859842 29.849916 18.395401 60.65684 0.3326063894819085 0.19593175  0.9767214                   0.0033957915758977 0.0364800333654565 0.0182942937173106 177.53791856845203 -55.6006956893411 0.0988275304052234 5343961419673651072 3006.556793925911 5103.8184  4.4781920963774695 0.00015318537674830924 0.003532548413221167 0.003685733789969476 0.3447017120620434
5343845627346720000 177.58525154366484 -55.960414212366736 -6.519336480433693 1.4941421556557104  20.53818 158.01997 21.173477 9.851665 19.686914 18.435207 0.4767891949948596 0.62754476  0.9997715                   0.0074027545598163 0.1102437158508907 0.0590158510607516 177.58525154366484 -55.960414212366736 0.2862208447423742 5343845627346720000 2097.362965640992 1593.5118  0.8199058717076142 0.0020277006671446697 15.446698320416282 15.448726021083425 0.0026790912116840086
5343756803122193152 178.2662057511183 -55.80700397090798 -6.281186476029436 1.6650089731506976  18.979925 517.3574 19.884201 28.706846 18.125114 82.27059 0.5773333487930712 0.20072904 3801.1504 1.0554757                   0.0034635230383442 0.0379242862826922 0.0137276411225247 178.2662057511183 -55.80700397090798 0.370496279120158 5343756803122193152 1732.101570246242 4981.84  4.4919183276413195 5.600165640770984 4.637713441193846 10.23787908196483 0.005295729807630883
5343960904277551488 177.5467829494823 -55.63848810227038 -6.807431887645688 1.8852407906697983  18.38806 817.99695 19.054497 69.86823 17.638979 165.06306 0.5133462353520781 0.118621506 4285.965 1.0027076                   0.0030583563285595 0.0157882700966865 0.007586167319945 177.5467829494823 -55.63848810227038 0.0696485597281231 5343960904277551488 1948.0029873291085 8430.175  1.965259116973639 7.635629908032309 0.018621816876474743 7.654251724908783 0.047348651120133534
5343918813597208064 176.85957352293883 -55.52295917557382 -6.626904552849361 1.9927723714445  19.640507 299.66592     0.5651900690785008 0.3264974  1.0289463                   0.0045518176925464   176.85957352293883 -55.52295917557382 0.4723399260328936 5343918813597208064 1769.316296782113 3062.8115  3.9829515101830104 1.0070549821056283 1.5739912155808573 2.5810461976864856 0.160802410542373
5343982860138707328 177.78318939680702 -55.36276212466949 -6.499389979029081 1.5941814553106275  20.197659 225.54825 20.678696 13.894814 19.523663 23.50734 0.3683491290482038 0.46348614  1.0048094                   0.0055465412984261 0.0781894734196149 0.0463414864863063 177.78318939680702 -55.36276212466949 0.322672755910976 5343982860138707328 2714.815703742672 2157.5618  1.3146615786408735 0.057343180416279026 8.352147037366699 8.409490217782977 0.045339706442136085
5343962794046530432 177.34432504311468 -55.519543669763245 -6.659736862019928 1.8964740631078856  20.06938 238.94092 20.626862 12.038822 19.327633 20.941053 0.5135300437640771 0.45658386  0.98795044                   0.0053140657324916 0.0902293988398037 0.0519848239654985 177.34432504311468 -55.519543669763245 0.2334747453515129 5343962794046530432 1947.3057363308117 2190.1782  1.971761567048323 1.7518212395038948 0.06414401811160757 1.8159652576155023 0.4354954275390568
5343987223827757568 178.03899970134734 -55.2739373118542 -6.276396826726918 1.8153833157536303  20.215336 241.13077 20.928055 10.089272 19.593182 12.419931 0.422335362054598 0.42693844  0.97091293                   0.0052788230998823 0.1076491085505609 0.0875005156549141 178.03899970134734 -55.2739373118542 0.4589501963330213 5343987223827757568 2367.7865740040106 2342.258  4.552371532413218e-05 5.8233190824039305 0.3480110735133681 6.171330155917299 0.18671017255109387
5343764607088328064 178.14252869636357 -55.64472908892259 -6.159941278325548 1.9294215127743692  20.080715 247.88962 20.740953 15.707387 19.39085 26.866692 0.4303243644399684 0.39690247  0.9819727                   0.0051745020316575 0.0691789399174982 0.0405883217080054 178.14252869636357 -55.64472908892259 0.2795327700565709 5343764607088328064 2323.8284481089445 2519.5107  0.02335999575132268 12.590716641992437 0.3550470317124057 12.945763673704842 0.011427650730563779
5343857137855920256 177.35399025062182 -55.93983752117914 -6.402714689527 2.092339343396182  19.7494 328.0537 20.550362 19.026506 19.062128 50.90788 0.4827142245611359 0.3400499  1.0695539                   0.0043064412378168 0.0571325737685106 0.0216597474023953 177.35399025062182 -55.93983752117914 0.311512556388484 5343857137855920256 2071.6190845818955 2940.745  0.9821702850495548 1.3967341058252865 5.243630080854005 6.6403641866792915 0.10642585559889554
5343946915564250368 177.861763334789 -55.66320146635519 -6.529715378927619 1.537757714260366  19.335886 456.3161 20.286303 22.357176 18.493334 64.00094 0.4783731917790113 0.22980297  1.0045979                   0.0036404808657005 0.0486432968405922 0.0173802732166081 177.861763334789 -55.66320146635519 0.1200546025039521 5343946915564250368 2090.418144631229 4351.5537  0.8622372415411139 0.003151851770884591 12.08750527651383 12.090657128284715 0.011508268740839996
5343756773067200128 178.1750260834897 -55.78194448666528 -6.520937560315344 1.887956649360917  18.09618 498.09512 17.320803 6.893419 16.625648 9.763915 0.4079555132286739 0.117754236  1.0525502                   0.0035132913908479 0.1575280115808317 0.1112630655393844 178.1750260834897 -55.78194448666528 0.3137682451884188 5343756773067200128 2451.2476668980903 8492.264  0.07324149790765784 0.0008657130683996866 0.027126617977192125 0.02799233104559181 0.9987613824776456
5343946400159484032 177.94201941663124 -55.65554385413401 -6.392738705832982 1.6048079049045314  18.53222 728.25336 19.237614 57.325424 17.783672 102.89977 0.4052353104505279 0.1280204 4255.6753 1.0197573                   0.003132810836122 0.0191442891068072 0.0112078398974976 177.94201941663124 -55.65554385413401 0.1659222340022382 5343946400159484032 2467.7020343765976 7811.255  0.1058311092129048 1.6360427845998697 7.725692734892229 9.361735519492099 0.05041796408164919
5343948049426871936 177.7004818880963 -55.70610357494997 -6.824310305524678 1.853637968364032  18.70188 724.5312 19.340105 48.468166 18.00802 88.23909 0.3614515611965321 0.13837904 4430.419 1.0071216                   0.0031364629929496 0.0225741134633916 0.0128718288964482 177.7004818880963 -55.70610357494997 0.0409616645908223 5343948049426871936 2766.622439503781 7226.5283  1.7391385812390399 8.5719641133308 0.03692091644772192 8.608885029778522 0.0349560763411608
5343760449560829184 178.3035347337313 -55.72214515164455 -6.659797715576156 1.821452539974404  20.163752 241.149 21.088326 10.798688 19.434471 35.326584 0.5388907478595062 0.45157743  1.0243689                   0.005278532694738 0.1005820522679196 0.0309657569197164 178.3035347337313 -55.72214515164455 0.3709903349706623 5343760449560829184 1855.663701728108 2214.4597  2.9198676436612256 1.7533918353828908 0.27753521542966025 2.030927050812551 0.2923836321629023
5343958155498616448 177.69517241548436 -55.45608181683746 -6.543039797176574 1.9483131443601136  16.857496 1787.1808 17.26523 198.85646 16.222048 337.05447 0.3958987956188762 0.05176594 5481.567 0.98461443                   0.0028214999357452 0.0061315207345007 0.0049659005656857 177.69517241548436 -55.45608181683746 0.2219088459219475 5343958155498616448 2525.89806047978 19317.72  0.26907929280854553 0.03460530970015307 0.6277324520443395 0.6623377617444925 0.9200108961612659
5343950080960446720 177.74260790107084 -55.64080220456368 -6.542949774098191 1.9870140469712163  17.93808 1081.1051 18.367651 51.538467 17.16181 63.375385 0.4007182958302205 0.09128614  1.0715892                   0.0029326396135792 0.0212504906932614 0.017543752731837 177.74260790107084 -55.64080220456368 0.0631963797943902 5343950080960446720 2495.5186983119124 10954.566  0.17452695656290657 0.03427959604202816 1.4273375199795546 1.4616171160215827 0.8022817549617034
5343836448999462912 177.18954211944018 -55.93905295987098 -6.205821578555272 1.993918017019661  18.718044 644.1228 19.455647 31.306349 17.938396 100.205894 0.4118136920724682 0.16069189 4141.184 1.0073658                   0.0032300234462723 0.0347930799052068 0.0114752824016804 177.18954211944018 -55.93905295987098 0.368693779905724 5343836448999462912 2428.282544389094 6223.09  0.03775568521881377 9.61687281733342 1.604023836515115 11.220896653848534 0.02380587204740293
5343963648748447616 177.5520658150232 -55.50129749043877 -6.771110425266951 2.01093117388104  18.800892 569.3897 19.578362 34.580273 18.050245 95.104576 0.4918429422041672 0.16514498 4106.655 0.9825518                   0.0033507962884026 0.0315212921124024 0.0120255624317052 177.5520658150232 -55.50129749043877 0.1837980445176258 5343963648748447616 2033.169359955751 6055.285  1.251782346356476 5.804294103151385 2.083419362722733 7.887713465874118 0.05770576988702105
5343951764570592000 177.58460480995683 -55.5415773491834 -6.229775504631996 1.6552037850973176  19.887585 286.68134 21.170715 12.331177 19.005684 43.88155 0.5267047301754195 0.35916078  1.0213269                   0.0046834936946002 0.0880922591052111 0.0250294147465061 177.58460480995683 -55.5415773491834 0.139945384102321 5343951764570592000 1898.596960894862 2784.2686  2.4525923756365313 8.223189469945767 5.087237963888547 13.310427433834313 0.0033542122737052565
5343882667158479744 176.95855869184274 -55.93259395529972 -6.338023950096649 1.879173845084696  19.404486 399.05316 19.987099 29.641497 18.71639 47.42711 0.3950616260048248 0.25318965  0.9731672                   0.0038722652155356 0.0367350420018981 0.0232026079467953 176.95855869184274 -55.93259395529972 0.4654736859393005 5343882667158479744 2531.250656037615 3949.6086  0.28785115646867954 3.2848915826399137 0.005384176708849317 3.290275759348763 0.46609882496643396
5343947916281288704 177.6931885752667 -55.72838814336398 -6.566023427705317 1.7483437690393109  18.224949 931.1846 18.812395 63.243973 17.460056 99.70889 0.4893472115565044 0.10505562 4384.279 0.9980248                   0.0029918694467238 0.017392686807921 0.0115262905462365 177.6931885752667 -55.72838814336398 0.0572375091834439 5343947916281288704 2043.5387724377197 9518.767  1.1758551906179777 0.16815305331149502 1.6563944564604915 1.8245475097719865 0.5577580116808782
5343963996659016448 177.47280795207885 -55.45978643557933 -6.564219899303321 2.059123011184836  19.399315 416.5977 20.061167 21.9954 18.586456 35.120735 0.7010487561758173 0.25886193  0.97239256                   0.0037926322330558 0.0494407618490077 0.0311445567169406 177.47280795207885 -55.45978643557933 0.2388259422838879 5343963996659016448 1426.4343117231178 3863.0632  9.83000920754388 0.15404390437081905 3.7811190806394275 3.9351629850102468 0.008083502186435212
5343913006808401152 176.7799570550836 -55.70513119733421 -6.170716436508179 1.8035214898669565  19.166662 495.00394 19.730038 30.245523 18.483044 93.83222 0.4936224406829542 0.20818344  0.9730901                   0.0035217530921195 0.0360056896018947 0.0121726187334204 176.7799570550836 -55.70513119733421 0.491350309895412 5343913006808401152 2025.8398273312775 4803.456  1.306883676672464 11.85635603021906 0.508747421784794 12.365103452003853 0.008418985999855714
5343844115518217600 177.58889738941772 -55.987181993907264 -6.248997911280895 1.7011298964234425  20.56711 161.00844 21.187849 5.831375 19.791952 15.086836 0.6094732100131486 0.675327  0.98206997                   0.0072845421779695 0.1862096140087694 0.0720649708612908 177.58889738941772 -55.987181993907264 0.312555181126624 5343844115518217600 1640.7612074998772 1480.764  5.870830973820309 7.183656292869761 3.161089867245878 10.344746160115639 0.0027431218851685915
5343987322608824832 178.055487153623 -55.243063608435016 -6.319762168598211 1.5943809661543968  19.379618 446.25418 20.079092 32.853706 18.661345 52.327675 0.4690044982484899 0.23820907  1.0786332                   0.003675768767764 0.0331651780034233 0.0210901926405019 178.055487153623 -55.243063608435016 0.4906056745595963 5343987322608824832 2132.175712033737 4197.9927  0.6237652547921552 3.961847612656318 8.340160479353854 12.30200809201017 0.011644231398912831
5343760376535436416 178.3292994264184 -55.73808381842421 -6.764441510720923 1.9119394031430428  19.058006 511.03882 19.925503 30.080603 18.24421 57.29104 0.3477035284226535 0.1861497  1.0345138                   0.0034793065839388 0.0362019132406817 0.0193244201406577 178.3292994264184 -55.73808381842421 0.3875360843766357 5343760376535436416 2876.013379951793 5372.0205  2.8301985138882166 5.495288023204344 0.17145989131048214 5.666747914514826 0.07497984040063177
5343860367671395968 177.2557105706077 -55.869500274888935 -6.513015285787967 1.781690819874033  18.740145 601.4553 19.37887 33.235336 17.942888 47.97282 0.4331640956361978 0.17133664 4100.4937 1.0406107                   0.0032940052757297 0.0327870645944594 0.0229457102976253 177.2557105706077 -55.869500274888935 0.2940625794464907 5343860367671395968 2308.593925660615 5836.4634  0.041400427139120545 0.011373730523743266 0.8840949817615898 0.8954687122853331 0.919212774702247
5343786425525796480 178.3100662696767 -55.55621494583048 -6.647991885069689 1.9761496077261675  19.80052 307.21375 20.421402 17.830534 19.104462 35.945248 0.2987755744673672 0.3284037  1.0257106                   0.0044812867341091 0.0609558539725348 0.0304408041470451 178.3100662696767 -55.55621494583048 0.3915856323333462 5343786425525796480 3346.993815618022 3045.0325  10.546902108387803 1.4618653489364841 1.1701669944234068 2.632032343359891 0.010433788643027353
5343921253145860992 176.80223992173995 -55.557550460660046 -6.737131922727573 1.900448562918553  19.133232 531.12695 19.834566 29.600422 18.415709 60.17956 0.4113417327976714 0.21029167  1.00611                   0.0034308297801493 0.0367857231723197 0.0184332154723516 176.80223992173995 -55.557550460660046 0.4934180008847652 5343921253145860992 2431.068671779712 4755.3003  0.041439840247563184 4.318062641748419 0.08678563655529399 4.404848278303713 0.3489639140793259
5343859474318322816 177.3506671103472 -55.8140267761767 -6.599712079154688 2.075125762877781  19.882874 326.76822 20.730658 13.298369 19.02105 39.13416 0.4889431958128096 0.3362055  0.99562764                   0.0043164554894036 0.0816919734798419 0.0280001886017364 177.3506671103472 -55.8140267761767 0.2175577987907815 5343859474318322816 2045.2273568049543 2974.3713  1.1637158916717913 0.5453153295710078 4.4559347723556595 5.001250101926667 0.18716258229045304
5343951558412188928 177.69064987775675 -55.556833796781696 -6.525532556786384 1.8230959848257795  20.121784 262.05322 20.741096 14.436726 19.604696 20.787884 0.3955772553607334 0.38210472  0.9879155                   0.0049757220617037 0.0752582815300452 0.0523658422334616 177.69064987775675 -55.556833796781696 0.1218551844280688 5343951558412188928 2527.951206618498 2617.0837  0.27620497183471426 0.0002361776198784564 0.2598219965174605 0.26005817413733895 0.9698760897506727
